;Datenpunkt;Luftgütesensor 2.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 2.MY_HUMIDITY;Luftgütesensor 2.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
29.12.2020 04:17:49,642;2;353.380;37,2;23,2
29.12.2020 04:17:49,651;2;353.380;37,2;23,2
29.12.2020 04:17:49,657;2;353.640;37,2;23,2
29.12.2020 04:22:11,988;2;353.640;37,2;23,2
29.12.2020 04:22:11,999;2;353.640;37,2;23,2
29.12.2020 04:22:12,005;2;353.740;37,2;23,2
29.12.2020 04:26:34,429;2;353.740;37,2;23,2
29.12.2020 04:26:34,434;2;353.740;37,2;23,2
29.12.2020 04:26:34,441;2;354.520;37,2;23,2
29.12.2020 04:30:56,770;2;354.520;37,2;23,2
29.12.2020 04:30:56,780;2;354.520;37,3;23,2
29.12.2020 04:30:56,787;2;353.280;37,3;23,2
29.12.2020 04:35:19,115;2;353.280;37,3;23,2
29.12.2020 04:35:19,126;2;353.280;37,3;23,2
29.12.2020 04:35:19,131;2;354.240;37,3;23,2
29.12.2020 04:39:41,456;2;354.240;37,3;23,2
29.12.2020 04:39:41,460;2;354.240;37,3;23,2
29.12.2020 04:39:41,467;2;354.840;37,3;23,2
29.12.2020 04:44:03,797;2;354.840;37,3;23,2
29.12.2020 04:44:03,800;2;354.840;37,3;23,2
29.12.2020 04:44:03,807;2;360.660;37,3;23,2
29.12.2020 04:48:26,130;2;360.660;37,3;23,2
29.12.2020 04:48:26,140;2;360.660;37,3;23,2
29.12.2020 04:48:26,146;2;356.900;37,3;23,2
29.12.2020 04:52:48,504;2;356.900;37,3;23,1
29.12.2020 04:52:48,507;2;356.900;37,3;23,1
29.12.2020 04:52:48,515;2;357.400;37,3;23,1
29.12.2020 04:57:10,834;2;357.400;37,3;23,1
29.12.2020 04:57:10,845;2;357.400;37,3;23,1
29.12.2020 04:57:10,853;2;357.820;37,3;23,1
29.12.2020 05:01:33,166;2;357.820;37,3;23,1
29.12.2020 05:01:33,177;2;357.820;37,3;23,1
29.12.2020 05:01:33,184;2;359.060;37,3;23,1
29.12.2020 05:05:55,500;2;359.060;37,3;23,1
29.12.2020 05:05:55,510;2;359.060;37,3;23,1
29.12.2020 05:05:55,518;2;364.060;37,3;23,1
29.12.2020 05:10:17,833;2;364.060;37,3;23,1
29.12.2020 05:10:17,844;2;364.060;37,3;23,1
29.12.2020 05:10:17,851;2;364.260;37,3;23,1
29.12.2020 05:14:40,171;2;364.260;37,3;23,1
29.12.2020 05:14:40,180;2;364.260;37,4;23,1
29.12.2020 05:14:40,186;2;364.340;37,4;23,1
29.12.2020 05:19:02,505;2;364.340;37,4;23,1
29.12.2020 05:19:02,509;2;364.340;37,4;23,1
29.12.2020 05:19:02,516;2;364.960;37,4;23,1
29.12.2020 05:23:24,829;2;364.960;37,4;23,1
29.12.2020 05:23:24,833;2;364.960;37,4;23,1
29.12.2020 05:23:24,840;2;365.360;37,4;23,1
29.12.2020 05:27:47,155;2;365.360;37,4;23,1
29.12.2020 05:27:47,165;2;365.360;37,4;23,1
29.12.2020 05:27:47,172;2;365.200;37,4;23,1
29.12.2020 05:32:09,507;2;365.200;37,4;23,1
29.12.2020 05:32:09,511;2;365.200;37,4;23,1
29.12.2020 05:32:09,518;2;365.540;37,4;23,1
29.12.2020 05:36:31,875;2;365.540;37,4;23,1
29.12.2020 05:36:31,877;2;365.540;37,4;23,1
29.12.2020 05:36:31,883;2;363.860;37,4;23,1
29.12.2020 05:40:54,197;2;363.860;37,4;23,1
29.12.2020 05:40:54,211;2;363.860;37,4;23,1
29.12.2020 05:40:54,219;2;363.680;37,4;23,1
29.12.2020 05:45:16,523;2;363.680;37,4;23,1
29.12.2020 05:45:16,532;2;363.680;37,5;23,1
29.12.2020 05:45:16,539;2;363.780;37,5;23,1
29.12.2020 05:49:38,853;2;363.780;37,5;23,1
29.12.2020 05:49:38,856;2;363.780;37,5;23,1
29.12.2020 05:49:38,862;2;362.700;37,5;23,1
29.12.2020 05:54:01,174;2;362.700;37,5;23,1
29.12.2020 05:54:01,183;2;362.700;37,5;23,1
29.12.2020 05:54:01,189;2;362.760;37,5;23,1
29.12.2020 05:58:23,499;2;362.760;37,5;23,1
29.12.2020 05:58:23,501;2;362.760;37,5;23,1
29.12.2020 05:58:23,508;2;358.640;37,5;23,1
29.12.2020 06:02:45,817;2;358.640;37,5;23,1
29.12.2020 06:02:45,826;2;358.640;37,5;23,1
29.12.2020 06:02:45,832;2;358.320;37,5;23,1
29.12.2020 06:07:08,144;2;358.320;37,5;23,1
29.12.2020 06:07:08,147;2;358.320;37,5;23,1
29.12.2020 06:07:08,152;2;362.080;37,5;23,1
29.12.2020 06:11:30,464;2;362.080;37,5;23,1
29.12.2020 06:11:30,468;2;362.080;37,6;23,1
29.12.2020 06:11:30,474;2;363.280;37,6;23,1
29.12.2020 06:15:52,784;2;363.280;37,6;23
29.12.2020 06:15:52,793;2;363.280;37,6;23
29.12.2020 06:15:52,799;2;359.640;37,6;23
29.12.2020 06:15:54,731;2;359.640;37,6;23
29.12.2020 06:15:54,739;2;359.640;37,6;23
29.12.2020 06:15:54,745;2;359.640;37,6;23
29.12.2020 06:15:57,032;2;359.640;37,6;23
29.12.2020 06:15:57,040;2;359.640;37,6;23
29.12.2020 06:15:57,046;2;359.640;37,6;23
29.12.2020 06:15:59,036;2;359.640;37,6;23
29.12.2020 06:15:59,044;2;359.640;37,6;23
29.12.2020 06:15:59,049;2;359.640;37,6;23
29.12.2020 06:16:01,040;2;359.640;37,6;23
29.12.2020 06:16:01,042;2;359.640;37,6;23
29.12.2020 06:16:01,047;2;359.640;37,6;23
29.12.2020 06:20:14,159;2;359.640;37,6;23
29.12.2020 06:20:14,162;2;359.640;37,6;23
29.12.2020 06:20:14,167;2;363.320;37,6;23
29.12.2020 06:24:36,490;2;363.320;37,6;23,1
29.12.2020 06:24:36,494;2;363.320;37,6;23,1
29.12.2020 06:24:36,500;2;364.520;37,6;23,1
29.12.2020 06:28:58,820;2;364.520;37,6;23,1
29.12.2020 06:28:58,824;2;364.520;37,6;23,1
29.12.2020 06:28:58,830;2;364.700;37,6;23,1
29.12.2020 06:33:21,144;2;364.700;37,6;23,1
29.12.2020 06:33:21,154;2;364.700;37,6;23,1
29.12.2020 06:33:21,160;2;365.360;37,6;23,1
29.12.2020 06:37:43,564;2;365.360;37,6;23,1
29.12.2020 06:37:43,568;2;365.360;37,6;23,1
29.12.2020 06:37:43,573;2;365.140;37,6;23,1
29.12.2020 06:42:05,894;2;365.140;37,6;23,1
29.12.2020 06:42:05,898;2;365.140;37,6;23,1
29.12.2020 06:42:05,904;2;366.000;37,6;23,1
29.12.2020 06:46:28,220;2;366.000;37,6;23,1
29.12.2020 06:46:28,229;2;366.000;37,6;23,1
29.12.2020 06:46:28,237;2;364.300;37,6;23,1
29.12.2020 06:50:50,540;2;364.300;37,6;23,1
29.12.2020 06:50:50,549;2;364.300;37,6;23,1
29.12.2020 06:50:50,555;2;364.320;37,6;23,1
29.12.2020 06:55:12,865;2;364.320;37,6;23,1
29.12.2020 06:55:12,869;2;364.320;37,6;23,1
29.12.2020 06:55:12,874;2;359.240;37,6;23,1
29.12.2020 06:59:35,188;2;359.240;37,6;23,1
29.12.2020 06:59:35,191;2;359.240;37,6;23,1
29.12.2020 06:59:35,197;2;357.820;37,6;23,1
29.12.2020 07:03:57,550;2;357.820;37,6;23,1
29.12.2020 07:03:57,554;2;357.820;37,7;23,1
29.12.2020 07:03:57,559;2;356.560;37,7;23,1
29.12.2020 07:08:19,866;2;356.560;37,7;23,1
29.12.2020 07:08:19,875;2;356.560;37,7;23,1
29.12.2020 07:08:19,881;2;354.420;37,7;23,1
29.12.2020 07:12:42,186;2;354.420;37,7;23,1
29.12.2020 07:12:42,196;2;354.420;37,7;23,1
29.12.2020 07:12:42,201;2;384.520;37,7;23,1
29.12.2020 07:17:04,458;2;384.520;37,7;23
29.12.2020 07:17:04,462;2;384.520;32,8;23
29.12.2020 07:17:04,468;2;448.800;32,8;23
29.12.2020 07:21:26,659;2;448.800;32,8;22,3
29.12.2020 07:21:26,669;2;448.800;28,8;22,3
29.12.2020 07:21:26,676;2;494.000;28,8;22,3
29.12.2020 07:25:48,820;2;494.000;28,8;21,7
29.12.2020 07:25:48,829;2;494.000;30;21,7
29.12.2020 07:25:48,835;2;528.580;30;21,7
29.12.2020 07:30:10,949;2;528.580;30;21,3
29.12.2020 07:30:10,959;2;528.580;29,9;21,3
29.12.2020 07:30:10,964;2;552.000;29,9;21,3
29.12.2020 07:34:33,064;2;552.000;29,9;21,1
29.12.2020 07:34:33,068;2;552.000;30,9;21,1
29.12.2020 07:34:33,073;2;566.280;30,9;21,1
29.12.2020 07:38:55,172;2;566.280;30,9;21,2
29.12.2020 07:38:55,182;2;566.280;32,2;21,2
29.12.2020 07:38:55,187;2;575.000;32,2;21,2
29.12.2020 07:43:17,309;2;575.000;32,2;21,4
29.12.2020 07:43:17,313;2;575.000;32,6;21,4
29.12.2020 07:43:17,318;2;581.320;32,6;21,4
29.12.2020 07:47:39,593;2;581.320;32,6;21,6
29.12.2020 07:47:39,597;2;581.320;33;21,6
29.12.2020 07:47:39,603;2;580.700;33;21,6
29.12.2020 07:52:01,762;2;580.700;33;21,7
29.12.2020 07:52:01,772;2;580.700;33,5;21,7
29.12.2020 07:52:01,776;2;579.560;33,5;21,7
29.12.2020 07:56:23,933;2;579.560;33,5;21,8
29.12.2020 07:56:23,937;2;579.560;32,2;21,8
29.12.2020 07:56:23,942;2;564.820;32,2;21,8
29.12.2020 08:00:46,113;2;564.820;32,2;21,8
29.12.2020 08:00:46,122;2;564.820;33,6;21,8
29.12.2020 08:00:46,129;2;540.700;33,6;21,8
29.12.2020 08:05:08,301;2;540.700;33,6;21,9
29.12.2020 08:05:08,305;2;540.700;33,9;21,9
29.12.2020 08:05:08,311;2;530.140;33,9;21,9
29.12.2020 08:09:30,496;2;530.140;33,9;22
29.12.2020 08:09:30,506;2;530.140;34,1;22
29.12.2020 08:09:30,514;2;521.660;34,1;22
29.12.2020 08:13:52,705;2;521.660;34,1;22
29.12.2020 08:13:52,709;2;521.660;34,4;22
29.12.2020 08:13:52,716;2;516.520;34,4;22
29.12.2020 08:18:14,918;2;516.520;34,4;22,1
29.12.2020 08:18:14,929;2;516.520;34,6;22,1
29.12.2020 08:18:14,936;2;514.140;34,6;22,1
29.12.2020 08:22:37,130;2;514.140;34,6;22,1
29.12.2020 08:22:37,140;2;514.140;34,8;22,1
29.12.2020 08:22:37,147;2;511.100;34,8;22,1
29.12.2020 08:26:59,353;2;511.100;34,8;22,2
29.12.2020 08:26:59,363;2;511.100;35;22,2
29.12.2020 08:26:59,369;2;510.480;35;22,2
29.12.2020 08:31:21,625;2;510.480;35;22,2
29.12.2020 08:31:21,634;2;510.480;35,3;22,2
29.12.2020 08:31:21,640;2;507.760;35,3;22,2
29.12.2020 08:35:43,847;2;507.760;35,3;22,2
29.12.2020 08:35:43,851;2;507.760;35,4;22,2
29.12.2020 08:35:43,857;2;509.200;35,4;22,2
29.12.2020 08:40:06,066;2;509.200;35,4;22,2
29.12.2020 08:40:06,076;2;509.200;35,3;22,2
29.12.2020 08:40:06,081;2;512.800;35,3;22,2
29.12.2020 08:44:28,305;2;512.800;35,3;22,3
29.12.2020 08:44:28,309;2;512.800;35,4;22,3
29.12.2020 08:44:28,315;2;512.500;35,4;22,3
29.12.2020 08:48:50,543;2;512.500;35,4;22,3
29.12.2020 08:48:50,547;2;512.500;35,5;22,3
29.12.2020 08:48:50,553;2;513.820;35,5;22,3
29.12.2020 08:53:12,871;2;513.820;35,5;22,3
29.12.2020 08:53:12,874;2;513.820;35,7;22,3
29.12.2020 08:53:12,880;2;515.280;35,7;22,3
29.12.2020 08:57:35,107;2;515.280;35,7;22,3
29.12.2020 08:57:35,110;2;515.280;35,6;22,3
29.12.2020 08:57:35,116;2;515.320;35,6;22,3
29.12.2020 09:01:57,345;2;515.320;35,6;22,3
29.12.2020 09:01:57,354;2;515.320;35,6;22,3
29.12.2020 09:01:57,360;2;515.960;35,6;22,3
29.12.2020 09:06:19,585;2;515.960;35,6;22,4
29.12.2020 09:06:19,594;2;515.960;35,7;22,4
29.12.2020 09:06:19,600;2;517.180;35,7;22,4
29.12.2020 09:10:41,820;2;517.180;35,7;22,4
29.12.2020 09:10:41,830;2;517.180;35,7;22,4
29.12.2020 09:10:41,837;2;516.460;35,7;22,4
29.12.2020 09:10:43,773;2;516.460;35,7;22,4
29.12.2020 09:10:43,784;2;516.460;35,7;22,4
29.12.2020 09:10:43,789;2;516.460;35,7;22,4
29.12.2020 09:10:46,075;2;516.460;35,7;22,4
29.12.2020 09:10:46,083;2;516.460;35,7;22,4
29.12.2020 09:10:46,088;2;516.460;35,7;22,4
29.12.2020 09:10:48,087;2;516.460;35,7;22,4
29.12.2020 09:10:48,089;2;516.460;35,7;22,4
29.12.2020 09:10:48,095;2;516.460;35,7;22,4
29.12.2020 09:10:50,089;2;516.460;35,7;22,4
29.12.2020 09:10:50,092;2;516.460;35,7;22,4
29.12.2020 09:10:50,098;2;516.460;35,7;22,4
29.12.2020 09:15:03,104;2;516.460;35,7;22,4
29.12.2020 09:15:03,107;2;516.460;35,8;22,4
29.12.2020 09:15:03,111;2;517.920;35,8;22,4
29.12.2020 09:19:25,349;2;517.920;35,8;22,4
29.12.2020 09:19:25,358;2;517.920;35,8;22,4
29.12.2020 09:19:25,365;2;518.240;35,8;22,4
29.12.2020 09:23:47,598;2;518.240;35,8;22,4
29.12.2020 09:23:47,607;2;518.240;35,8;22,4
29.12.2020 09:23:47,613;2;520.620;35,8;22,4
29.12.2020 09:28:09,842;2;520.620;35,8;22,4
29.12.2020 09:28:09,845;2;520.620;35,8;22,4
29.12.2020 09:28:09,851;2;520.920;35,8;22,4
29.12.2020 09:32:32,086;2;520.920;35,8;22,4
29.12.2020 09:32:32,094;2;520.920;35,7;22,4
29.12.2020 09:32:32,100;2;520.240;35,7;22,4
29.12.2020 09:36:54,324;2;520.240;35,7;22,4
29.12.2020 09:36:54,334;2;520.240;35,7;22,4
29.12.2020 09:36:54,341;2;520.340;35,7;22,4
29.12.2020 09:41:16,568;2;520.340;35,7;22,4
29.12.2020 09:41:16,578;2;520.340;35,7;22,4
29.12.2020 09:41:16,584;2;523.020;35,7;22,4
29.12.2020 09:45:38,817;2;523.020;35,7;22,5
29.12.2020 09:45:38,821;2;523.020;35,7;22,5
29.12.2020 09:45:38,826;2;523.280;35,7;22,5
29.12.2020 09:50:01,057;2;523.280;35,7;22,5
29.12.2020 09:50:01,059;2;523.280;35,7;22,5
29.12.2020 09:50:01,064;2;521.020;35,7;22,5
29.12.2020 09:54:23,309;2;521.020;35,7;22,5
29.12.2020 09:54:23,313;2;521.020;35,7;22,5
29.12.2020 09:54:23,320;2;522.960;35,7;22,5
29.12.2020 09:58:45,679;2;522.960;35,7;22,5
29.12.2020 09:58:45,689;2;522.960;35,7;22,5
29.12.2020 09:58:45,695;2;530.680;35,7;22,5
29.12.2020 10:03:07,927;2;530.680;35,7;22,4
29.12.2020 10:03:07,937;2;530.680;34,6;22,4
29.12.2020 10:03:07,943;2;534.520;34,6;22,4
29.12.2020 10:07:30,178;2;534.520;34,6;22,4
29.12.2020 10:07:30,180;2;534.520;35,1;22,4
29.12.2020 10:07:30,186;2;535.140;35,1;22,4
29.12.2020 10:11:52,417;2;535.140;35,1;22,4
29.12.2020 10:11:52,424;2;535.140;35,3;22,4
29.12.2020 10:11:52,428;2;537.060;35,3;22,4
29.12.2020 10:16:14,661;2;537.060;35,3;22,4
29.12.2020 10:16:14,665;2;537.060;35,3;22,4
29.12.2020 10:16:14,671;2;537.580;35,3;22,4
29.12.2020 10:20:36,900;2;537.580;35,3;22,4
29.12.2020 10:20:36,908;2;537.580;35,4;22,4
29.12.2020 10:20:36,914;2;534.260;35,4;22,4
29.12.2020 10:24:59,142;2;534.260;35,4;22,4
29.12.2020 10:24:59,150;2;534.260;35,6;22,4
29.12.2020 10:24:59,156;2;533.060;35,6;22,4
29.12.2020 10:29:21,384;2;533.060;35,6;22,4
29.12.2020 10:29:21,393;2;533.060;35,8;22,4
29.12.2020 10:29:21,399;2;531.320;35,8;22,4
29.12.2020 10:33:43,630;2;531.320;35,8;22,4
29.12.2020 10:33:43,639;2;531.320;36;22,4
29.12.2020 10:33:43,646;2;529.180;36;22,4
29.12.2020 10:38:05,873;2;529.180;36;22,4
29.12.2020 10:38:05,876;2;529.180;36,2;22,4
29.12.2020 10:38:05,882;2;529.100;36,2;22,4
29.12.2020 10:42:28,159;2;529.100;36,2;22,4
29.12.2020 10:42:28,163;2;529.100;36,2;22,4
29.12.2020 10:42:28,170;2;527.280;36,2;22,4
29.12.2020 10:46:50,398;2;527.280;36,2;22,4
29.12.2020 10:46:50,408;2;527.280;36,2;22,4
29.12.2020 10:46:50,414;2;526.800;36,2;22,4
29.12.2020 10:51:12,647;2;526.800;36,2;22,4
29.12.2020 10:51:12,656;2;526.800;36,3;22,4
29.12.2020 10:51:12,662;2;525.520;36,3;22,4
29.12.2020 10:55:34,896;2;525.520;36,3;22,4
29.12.2020 10:55:34,906;2;525.520;36,4;22,4
29.12.2020 10:55:34,912;2;524.080;36,4;22,4
29.12.2020 10:59:57,155;2;524.080;36,4;22,4
29.12.2020 10:59:57,159;2;524.080;36,6;22,4
29.12.2020 10:59:57,164;2;522.200;36,6;22,4
29.12.2020 11:00:00,000;2;522.200;36,6;22,4
