;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
01.01.2021 03:13:39,048;2;117.800;36,7;24,3
01.01.2021 03:13:39,051;2;117.800;36,8;24,3
01.01.2021 03:13:39,057;2;118.400;36,8;24,3
01.01.2021 03:18:10,791;2;118.400;36,8;24,3
01.01.2021 03:18:10,801;2;118.400;36,9;24,3
01.01.2021 03:18:10,807;2;118.180;36,9;24,3
01.01.2021 03:22:42,527;2;118.180;36,9;24,2
01.01.2021 03:22:42,536;2;118.180;36,9;24,2
01.01.2021 03:22:42,542;2;117.800;36,9;24,2
01.01.2021 03:27:14,264;2;117.800;36,9;24,2
01.01.2021 03:27:14,267;2;117.800;37;24,2
01.01.2021 03:27:14,272;2;118.160;37;24,2
01.01.2021 03:31:46,002;2;118.160;37;24,2
01.01.2021 03:31:46,006;2;118.160;37;24,2
01.01.2021 03:31:46,013;2;118.260;37;24,2
01.01.2021 03:36:17,732;2;118.260;37;24,1
01.01.2021 03:36:17,742;2;118.260;37;24,1
01.01.2021 03:36:17,748;2;118.060;37;24,1
01.01.2021 03:40:49,463;2;118.060;37;24,1
01.01.2021 03:40:49,473;2;118.060;36,9;24,1
01.01.2021 03:40:49,479;2;117.760;36,9;24,1
01.01.2021 03:40:51,428;2;117.760;36,9;24,1
01.01.2021 03:40:51,440;2;117.760;36,9;24,1
01.01.2021 03:40:51,446;2;117.760;36,9;24,1
01.01.2021 03:40:53,757;2;117.760;36,9;24,1
01.01.2021 03:40:53,761;2;117.760;36,9;24,1
01.01.2021 03:40:53,767;2;117.760;36,9;24,1
01.01.2021 03:40:56,796;2;117.760;36,9;24,1
01.01.2021 03:40:56,806;2;117.760;36,9;24,1
01.01.2021 03:40:56,812;2;117.760;36,9;24,1
01.01.2021 03:40:58,823;2;117.760;36,9;24,1
01.01.2021 03:40:58,832;2;117.760;36,9;24,1
01.01.2021 03:40:58,839;2;117.760;36,9;24,1
01.01.2021 03:45:20,045;2;117.760;36,9;24,1
01.01.2021 03:45:20,054;2;117.760;36,9;24,1
01.01.2021 03:45:20,060;2;117.420;36,9;24,1
01.01.2021 03:49:51,773;2;117.420;36,9;24,2
01.01.2021 03:49:51,785;2;117.420;36,9;24,2
01.01.2021 03:49:51,791;2;117.120;36,9;24,2
01.01.2021 03:54:23,507;2;117.120;36,9;24,2
01.01.2021 03:54:23,509;2;117.120;36,9;24,2
01.01.2021 03:54:23,515;2;116.760;36,9;24,2
01.01.2021 03:58:55,231;2;116.760;36,9;24,1
01.01.2021 03:58:55,240;2;116.760;36,9;24,1
01.01.2021 03:58:55,246;2;116.860;36,9;24,1
01.01.2021 04:03:26,955;2;116.860;36,9;24,1
01.01.2021 04:03:26,965;2;116.860;36,9;24,1
01.01.2021 04:03:26,971;2;116.560;36,9;24,1
01.01.2021 04:07:58,680;2;116.560;36,9;24,1
01.01.2021 04:07:58,684;2;116.560;36,9;24,1
01.01.2021 04:07:58,692;2;116.620;36,9;24,1
01.01.2021 04:12:30,403;2;116.620;36,9;24,1
01.01.2021 04:12:30,415;2;116.620;36,9;24,1
01.01.2021 04:12:30,424;2;116.200;36,9;24,1
01.01.2021 04:17:02,119;2;116.200;36,9;24,1
01.01.2021 04:17:02,123;2;116.200;37;24,1
01.01.2021 04:17:02,130;2;116.160;37;24,1
01.01.2021 04:21:33,826;2;116.160;37;24
01.01.2021 04:21:33,829;2;116.160;37;24
01.01.2021 04:21:33,836;2;115.980;37;24
01.01.2021 04:26:05,527;2;115.980;37;24
01.01.2021 04:26:05,537;2;115.980;37,1;24
01.01.2021 04:26:05,544;2;115.240;37,1;24
01.01.2021 04:30:37,233;2;115.240;37,1;24
01.01.2021 04:30:37,236;2;115.240;37,1;24
01.01.2021 04:30:37,242;2;114.500;37,1;24
01.01.2021 04:35:08,938;2;114.500;37,1;24
01.01.2021 04:35:08,949;2;114.500;37,1;24
01.01.2021 04:35:08,956;2;114.320;37,1;24
01.01.2021 04:39:40,642;2;114.320;37,1;24
01.01.2021 04:39:40,656;2;114.320;37,2;24
01.01.2021 04:39:40,664;2;113.260;37,2;24
01.01.2021 04:44:12,339;2;113.260;37,2;23,9
01.01.2021 04:44:12,349;2;113.260;37,2;23,9
01.01.2021 04:44:12,355;2;112.580;37,2;23,9
01.01.2021 04:48:44,041;2;112.580;37,2;23,9
01.01.2021 04:48:44,046;2;112.580;37,1;23,9
01.01.2021 04:48:44,053;2;111.420;37,1;23,9
01.01.2021 04:53:15,844;2;111.420;37,1;23,9
01.01.2021 04:53:15,848;2;111.420;37,1;23,9
01.01.2021 04:53:15,855;2;110.560;37,1;23,9
01.01.2021 04:53:17,812;2;110.560;37,1;23,9
01.01.2021 04:53:17,815;2;110.560;37,1;23,9
01.01.2021 04:53:17,822;2;110.560;37,1;23,9
01.01.2021 04:53:20,134;2;110.560;37,1;23,9
01.01.2021 04:53:20,143;2;110.560;37,1;23,9
01.01.2021 04:53:20,151;2;110.560;37,1;23,9
01.01.2021 04:53:22,161;2;110.560;37,1;23,9
01.01.2021 04:53:22,170;2;110.560;37,1;23,9
01.01.2021 04:53:22,178;2;110.560;37,1;23,9
01.01.2021 04:53:24,197;2;110.560;37,1;23,9
01.01.2021 04:53:24,200;2;110.560;37,1;23,9
01.01.2021 04:53:24,207;2;110.560;37,1;23,9
01.01.2021 04:57:46,383;2;110.560;37,1;23,9
01.01.2021 04:57:46,388;2;110.560;37,1;23,9
01.01.2021 04:57:46,396;2;109.480;37,1;23,9
01.01.2021 05:02:18,075;2;109.480;37,1;23,9
01.01.2021 05:02:18,080;2;109.480;37,1;23,9
01.01.2021 05:02:18,088;2;108.760;37,1;23,9
01.01.2021 05:06:49,770;2;108.760;37,1;23,9
01.01.2021 05:06:49,781;2;108.760;37,1;23,9
01.01.2021 05:06:49,789;2;107.880;37,1;23,9
01.01.2021 05:11:21,469;2;107.880;37,1;23,9
01.01.2021 05:11:21,474;2;107.880;37,1;23,9
01.01.2021 05:11:21,480;2;107.380;37,1;23,9
01.01.2021 05:15:53,164;2;107.380;37,1;23,9
01.01.2021 05:15:53,173;2;107.380;37,1;23,9
01.01.2021 05:15:53,180;2;107.060;37,1;23,9
01.01.2021 05:20:24,865;2;107.060;37,1;23,9
01.01.2021 05:20:24,869;2;107.060;37,1;23,9
01.01.2021 05:20:24,875;2;106.320;37,1;23,9
01.01.2021 05:24:56,566;2;106.320;37,1;23,9
01.01.2021 05:24:56,576;2;106.320;37,1;23,9
01.01.2021 05:24:56,583;2;106.020;37,1;23,9
01.01.2021 05:29:28,264;2;106.020;37,1;23,9
01.01.2021 05:29:28,275;2;106.020;37,1;23,9
01.01.2021 05:29:28,282;2;105.700;37,1;23,9
01.01.2021 05:33:59,961;2;105.700;37,1;23,9
01.01.2021 05:33:59,965;2;105.700;37,1;23,9
01.01.2021 05:33:59,973;2;105.500;37,1;23,9
01.01.2021 05:38:31,658;2;105.500;37,1;23,9
01.01.2021 05:38:31,661;2;105.500;37,1;23,9
01.01.2021 05:38:31,668;2;105.140;37,1;23,9
01.01.2021 05:43:03,357;2;105.140;37,1;23,9
01.01.2021 05:43:03,362;2;105.140;37,1;23,9
01.01.2021 05:43:03,369;2;105.220;37,1;23,9
01.01.2021 05:47:35,055;2;105.220;37,1;23,9
01.01.2021 05:47:35,060;2;105.220;37,1;23,9
01.01.2021 05:47:35,072;2;104.880;37,1;23,9
01.01.2021 05:52:06,753;2;104.880;37,1;23,9
01.01.2021 05:52:06,758;2;104.880;37,2;23,9
01.01.2021 05:52:06,765;2;104.820;37,2;23,9
01.01.2021 05:56:38,452;2;104.820;37,2;23,9
01.01.2021 05:56:38,462;2;104.820;37,2;23,9
01.01.2021 05:56:38,468;2;104.600;37,2;23,9
01.01.2021 06:01:10,179;2;104.600;37,2;23,9
01.01.2021 06:01:10,189;2;104.600;37,2;23,9
01.01.2021 06:01:10,196;2;104.280;37,2;23,9
01.01.2021 06:05:41,876;2;104.280;37,2;23,9
01.01.2021 06:05:41,886;2;104.280;37,2;23,9
01.01.2021 06:05:41,892;2;104.280;37,2;23,9
01.01.2021 06:10:13,577;2;104.280;37,2;23,9
01.01.2021 06:10:13,581;2;104.280;37,2;23,9
01.01.2021 06:10:13,587;2;104.020;37,2;23,9
01.01.2021 06:14:45,263;2;104.020;37,2;23,9
01.01.2021 06:14:45,273;2;104.020;37,2;23,9
01.01.2021 06:14:45,280;2;103.620;37,2;23,9
01.01.2021 06:19:16,962;2;103.620;37,2;23,9
01.01.2021 06:19:16,965;2;103.620;37,1;23,9
01.01.2021 06:19:16,971;2;103.380;37,1;23,9
01.01.2021 06:23:48,653;2;103.380;37,1;23,9
01.01.2021 06:23:48,663;2;103.380;37,2;23,9
01.01.2021 06:23:48,669;2;103.100;37,2;23,9
01.01.2021 06:28:20,348;2;103.100;37,2;23,9
01.01.2021 06:28:20,351;2;103.100;37,2;23,9
01.01.2021 06:28:20,357;2;102.740;37,2;23,9
01.01.2021 06:32:52,044;2;102.740;37,2;23,9
01.01.2021 06:32:52,055;2;102.740;37,2;23,9
01.01.2021 06:32:52,061;2;102.400;37,2;23,9
01.01.2021 06:37:23,739;2;102.400;37,2;23,9
01.01.2021 06:37:23,741;2;102.400;37,2;23,9
01.01.2021 06:37:23,747;2;102.400;37,2;23,9
01.01.2021 06:41:55,429;2;102.400;37,2;23,9
01.01.2021 06:41:55,433;2;102.400;37,2;23,9
01.01.2021 06:41:55,438;2;102.080;37,2;23,9
01.01.2021 06:46:27,119;2;102.080;37,2;23,9
01.01.2021 06:46:27,128;2;102.080;37,2;23,9
01.01.2021 06:46:27,133;2;101.740;37,2;23,9
01.01.2021 06:50:58,810;2;101.740;37,2;23,9
01.01.2021 06:50:58,811;2;101.740;37,2;23,9
01.01.2021 06:50:58,815;2;101.520;37,2;23,9
01.01.2021 06:55:30,502;2;101.520;37,2;23,9
01.01.2021 06:55:30,506;2;101.520;37,2;23,9
01.01.2021 06:55:30,510;2;101.000;37,2;23,9
01.01.2021 07:00:02,195;2;101.000;37,2;23,9
01.01.2021 07:00:02,198;2;101.000;37,2;23,9
01.01.2021 07:00:02,203;2;100.420;37,2;23,9
01.01.2021 07:04:33,886;2;100.420;37,2;23,9
01.01.2021 07:04:33,888;2;100.420;37,2;23,9
01.01.2021 07:04:33,893;2;100.140;37,2;23,9
01.01.2021 07:09:05,674;2;100.140;37,2;23,9
01.01.2021 07:09:05,678;2;100.140;37,1;23,9
01.01.2021 07:09:05,682;2;99.620;37,1;23,9
01.01.2021 07:13:37,363;2;99.620;37,1;23,9
01.01.2021 07:13:37,373;2;99.620;37,1;23,9
01.01.2021 07:13:37,378;2;98.720;37,1;23,9
01.01.2021 07:18:09,062;2;98.720;37,1;23,9
01.01.2021 07:18:09,072;2;98.720;37,1;23,9
01.01.2021 07:18:09,078;2;98.000;37,1;23,9
01.01.2021 07:22:40,758;2;98.000;37,1;23,9
01.01.2021 07:22:40,767;2;98.000;37,1;23,9
01.01.2021 07:22:40,772;2;96.860;37,1;23,9
01.01.2021 07:27:12,459;2;96.860;37,1;23,9
01.01.2021 07:27:12,467;2;96.860;37,1;23,9
01.01.2021 07:27:12,471;2;95.960;37,1;23,9
01.01.2021 07:31:44,150;2;95.960;37,1;23,9
01.01.2021 07:31:44,159;2;95.960;37,1;23,9
01.01.2021 07:31:44,165;2;95.120;37,1;23,9
01.01.2021 07:36:15,848;2;95.120;37,1;23,9
01.01.2021 07:36:15,850;2;95.120;37,1;23,9
01.01.2021 07:36:15,856;2;94.620;37,1;23,9
01.01.2021 07:40:47,541;2;94.620;37,1;23,9
01.01.2021 07:40:47,544;2;94.620;37,1;23,9
01.01.2021 07:40:47,549;2;93.940;37,1;23,9
01.01.2021 07:45:19,236;2;93.940;37,1;23,9
01.01.2021 07:45:19,239;2;93.940;37,1;23,9
01.01.2021 07:45:19,247;2;95.940;37,1;23,9
01.01.2021 07:49:50,914;2;95.940;37,1;23,9
01.01.2021 07:49:50,916;2;95.940;36,6;23,9
01.01.2021 07:49:50,921;2;113.880;36,6;23,9
01.01.2021 07:54:22,522;2;113.880;36,6;23
01.01.2021 07:54:22,531;2;113.880;32,5;23
01.01.2021 07:54:22,536;2;138.480;32,5;23
01.01.2021 07:54:24,488;2;138.480;32,5;23
01.01.2021 07:54:24,496;2;138.480;32,5;23
01.01.2021 07:54:24,501;2;138.480;32,5;23
01.01.2021 07:54:26,812;2;138.480;32,5;23
01.01.2021 07:54:26,820;2;138.480;32,5;23
01.01.2021 07:54:26,826;2;138.480;32,5;23
01.01.2021 07:54:28,841;2;138.480;32,5;23
01.01.2021 07:54:28,850;2;138.480;32,5;23
01.01.2021 07:54:28,855;2;138.480;32,5;23
01.01.2021 07:54:30,872;2;138.480;32,5;23
01.01.2021 07:54:30,881;2;138.480;32,5;23
01.01.2021 07:54:30,886;2;138.480;32,5;23
01.01.2021 07:58:52,911;2;138.480;32,5;21,9
01.01.2021 07:58:52,920;2;138.480;32,8;21,9
01.01.2021 07:58:52,925;2;155.620;32,8;21,9
01.01.2021 08:03:24,455;2;155.620;32,8;21,3
01.01.2021 08:03:24,465;2;155.620;34,1;21,3
01.01.2021 08:03:24,470;2;167.360;34,1;21,3
01.01.2021 08:07:55,999;2;167.360;34,1;21,5
01.01.2021 08:07:56,011;2;167.360;34,4;21,5
01.01.2021 08:07:56,017;2;173.080;34,4;21,5
01.01.2021 08:12:27,548;2;173.080;34,4;21,8
01.01.2021 08:12:27,557;2;173.080;34,7;21,8
01.01.2021 08:12:27,563;2;172.660;34,7;21,8
01.01.2021 08:16:59,197;2;172.660;34,7;22
01.01.2021 08:16:59,200;2;172.660;34,9;22
01.01.2021 08:16:59,206;2;173.480;34,9;22
01.01.2021 08:21:30,756;2;173.480;34,9;22,1
01.01.2021 08:21:30,770;2;173.480;35,2;22,1
01.01.2021 08:21:30,775;2;171.640;35,2;22,1
01.01.2021 08:26:02,297;2;171.640;35,2;22,2
01.01.2021 08:26:02,309;2;171.640;35,5;22,2
01.01.2021 08:26:02,315;2;171.140;35,5;22,2
01.01.2021 08:30:33,848;2;171.140;35,5;22,2
01.01.2021 08:30:33,852;2;171.140;35,9;22,2
01.01.2021 08:30:33,859;2;171.320;35,9;22,2
01.01.2021 08:35:05,390;2;171.320;35,9;22,2
01.01.2021 08:35:05,401;2;171.320;35,9;22,2
01.01.2021 08:35:05,407;2;171.080;35,9;22,2
01.01.2021 08:39:36,958;2;171.080;35,9;22,3
01.01.2021 08:39:36,975;2;171.080;35,9;22,3
01.01.2021 08:39:36,980;2;133.680;35,9;22,3
01.01.2021 08:44:08,500;2;133.680;35,9;22,4
01.01.2021 08:44:08,510;2;133.680;36,2;22,4
01.01.2021 08:44:08,517;2;111.160;36,2;22,4
01.01.2021 08:48:40,073;2;111.160;36,2;22,5
01.01.2021 08:48:40,098;2;111.160;36,4;22,5
01.01.2021 08:48:40,105;2;113.580;36,4;22,5
01.01.2021 08:53:11,628;2;113.580;36,4;22,5
01.01.2021 08:53:11,632;2;113.580;36,5;22,5
01.01.2021 08:53:11,639;2;116.900;36,5;22,5
01.01.2021 08:57:43,194;2;116.900;36,5;22,5
01.01.2021 08:57:43,205;2;116.900;36,6;22,5
01.01.2021 08:57:43,213;2;119.540;36,6;22,5
01.01.2021 09:02:14,770;2;119.540;36,6;22,6
01.01.2021 09:02:14,781;2;119.540;36,8;22,6
01.01.2021 09:02:14,790;2;122.620;36,8;22,6
01.01.2021 09:06:46,345;2;122.620;36,8;22,6
01.01.2021 09:06:46,356;2;122.620;36,9;22,6
01.01.2021 09:06:46,362;2;124.460;36,9;22,6
01.01.2021 09:11:17,924;2;124.460;36,9;22,6
01.01.2021 09:11:17,935;2;124.460;37,1;22,6
01.01.2021 09:11:17,942;2;125.200;37,1;22,6
01.01.2021 09:15:49,501;2;125.200;37,1;22,7
01.01.2021 09:15:49,506;2;125.200;37,1;22,7
01.01.2021 09:15:49,512;2;124.580;37,1;22,7
01.01.2021 09:20:21,080;2;124.580;37,1;22,7
01.01.2021 09:20:21,083;2;124.580;37,4;22,7
01.01.2021 09:20:21,090;2;125.660;37,4;22,7
01.01.2021 09:24:52,757;2;125.660;37,4;22,8
01.01.2021 09:24:52,773;2;125.660;37,1;22,8
01.01.2021 09:24:52,777;2;127.180;37,1;22,8
01.01.2021 09:29:24,334;2;127.180;37,1;22,8
01.01.2021 09:29:24,339;2;127.180;37,2;22,8
01.01.2021 09:29:24,347;2;129.740;37,2;22,8
01.01.2021 09:33:55,914;2;129.740;37,2;22,8
01.01.2021 09:33:55,923;2;129.740;36,8;22,8
01.01.2021 09:33:55,929;2;132.120;36,8;22,8
01.01.2021 09:38:27,500;2;132.120;36,8;22,8
01.01.2021 09:38:27,508;2;132.120;37;22,8
01.01.2021 09:38:27,515;2;133.880;37;22,8
01.01.2021 09:42:59,095;2;133.880;37;22,9
01.01.2021 09:42:59,099;2;133.880;36,9;22,9
01.01.2021 09:42:59,105;2;133.580;36,9;22,9
01.01.2021 09:47:30,687;2;133.580;36,9;22,9
01.01.2021 09:47:30,697;2;133.580;37,1;22,9
01.01.2021 09:47:30,702;2;129.680;37,1;22,9
01.01.2021 09:52:02,281;2;129.680;37,1;23
01.01.2021 09:52:02,285;2;129.680;37,2;23
01.01.2021 09:52:02,290;2;123.800;37,2;23
01.01.2021 09:56:33,878;2;123.800;37,2;23
01.01.2021 09:56:33,881;2;123.800;37,3;23
01.01.2021 09:56:33,887;2;118.200;37,3;23
01.01.2021 10:01:05,479;2;118.200;37,3;23
01.01.2021 10:01:05,483;2;118.200;37,4;23
01.01.2021 10:01:05,488;2;112.040;37,4;23
01.01.2021 10:05:37,079;2;112.040;37,4;23,1
01.01.2021 10:05:37,083;2;112.040;37,6;23,1
01.01.2021 10:05:37,088;2;107.280;37,6;23,1
01.01.2021 10:14:40,288;2;107.280;37,6;23,1
01.01.2021 10:14:40,290;2;107.280;38;23,1
01.01.2021 10:14:40,297;2;101.540;38;23,1
01.01.2021 10:23:43,515;2;101.540;38;23,2
01.01.2021 10:23:43,525;2;101.540;38,3;23,2
01.01.2021 10:23:43,531;2;98.220;38,3;23,2
01.01.2021 10:28:15,137;2;98.220;38,3;23,2
01.01.2021 10:28:15,139;2;98.220;38,4;23,2
01.01.2021 10:28:15,145;2;96.840;38,4;23,2
01.01.2021 10:32:46,839;2;96.840;38,4;23,3
01.01.2021 10:32:46,848;2;96.840;38,4;23,3
01.01.2021 10:32:46,853;2;92.540;38,4;23,3
01.01.2021 10:37:18,458;2;92.540;38,4;23,3
01.01.2021 10:37:18,467;2;92.540;38,7;23,3
01.01.2021 10:37:18,474;2;88.000;38,7;23,3
01.01.2021 10:41:50,080;2;88.000;38,7;23,3
01.01.2021 10:41:50,104;2;88.000;38,6;23,3
01.01.2021 10:41:50,111;2;86.140;38,6;23,3
01.01.2021 10:46:21,704;2;86.140;38,6;23,3
01.01.2021 10:46:21,714;2;86.140;38,6;23,3
01.01.2021 10:46:21,720;2;86.000;38,6;23,3
01.01.2021 10:50:53,335;2;86.000;38,6;23,3
01.01.2021 10:50:53,345;2;86.000;38,5;23,3
01.01.2021 10:50:53,351;2;85.660;38,5;23,3
01.01.2021 10:55:24,966;2;85.660;38,5;23,3
01.01.2021 10:55:24,970;2;85.660;38,7;23,3
01.01.2021 10:55:24,975;2;85.640;38,7;23,3
01.01.2021 10:55:26,930;2;85.640;38,7;23,3
01.01.2021 10:55:26,939;2;85.640;38,7;23,3
01.01.2021 10:55:26,945;2;85.640;38,7;23,3
01.01.2021 10:55:29,258;2;85.640;38,7;23,3
01.01.2021 10:55:29,267;2;85.640;38,7;23,3
01.01.2021 10:55:29,273;2;85.640;38,7;23,3
01.01.2021 10:55:31,288;2;85.640;38,7;23,3
01.01.2021 10:55:31,298;2;85.640;38,7;23,3
01.01.2021 10:55:31,304;2;85.640;38,7;23,3
01.01.2021 10:55:33,318;2;85.640;38,7;23,3
01.01.2021 10:55:33,328;2;85.640;38,7;23,3
01.01.2021 10:55:33,334;2;85.640;38,7;23,3
01.01.2021 10:59:55,426;2;85.640;38,7;23,3
01.01.2021 10:59:55,435;2;85.640;38,7;23,3
01.01.2021 10:59:55,441;2;86.180;38,7;23,3
01.01.2021 11:04:27,063;2;86.180;38,7;23,4
01.01.2021 11:04:27,067;2;86.180;38,7;23,4
01.01.2021 11:04:27,073;2;86.520;38,7;23,4
01.01.2021 11:08:58,695;2;86.520;38,7;23,4
01.01.2021 11:08:58,706;2;86.520;38,7;23,4
01.01.2021 11:08:58,712;2;86.840;38,7;23,4
01.01.2021 11:13:30,333;2;86.840;38,7;23,4
01.01.2021 11:13:30,337;2;86.840;38,6;23,4
01.01.2021 11:13:30,342;2;87.340;38,6;23,4
01.01.2021 11:18:01,966;2;87.340;38,6;23,4
01.01.2021 11:18:01,975;2;87.340;38,7;23,4
01.01.2021 11:18:01,981;2;88.000;38,7;23,4
01.01.2021 11:22:33,598;2;88.000;38,7;23,4
01.01.2021 11:22:33,608;2;88.000;38,6;23,4
01.01.2021 11:22:33,613;2;88.280;38,6;23,4
01.01.2021 11:27:05,235;2;88.280;38,6;23,4
01.01.2021 11:27:05,237;2;88.280;38,6;23,4
01.01.2021 11:27:05,242;2;99.980;38,6;23,4
01.01.2021 11:31:36,857;2;99.980;38,6;23,1
01.01.2021 11:31:36,859;2;99.980;35,2;23,1
01.01.2021 11:31:36,864;2;113.340;35,2;23,1
01.01.2021 11:36:08,473;2;113.340;35,2;22,9
01.01.2021 11:36:08,477;2;113.340;36,2;22,9
01.01.2021 11:36:08,482;2;117.300;36,2;22,9
01.01.2021 11:40:40,116;2;117.300;36,2;23
01.01.2021 11:40:40,126;2;117.300;36,7;23
01.01.2021 11:40:40,131;2;113.620;36,7;23
01.01.2021 11:45:11,740;2;113.620;36,7;23,1
01.01.2021 11:45:11,750;2;113.620;36,9;23,1
01.01.2021 11:45:11,755;2;107.300;36,9;23,1
01.01.2021 11:49:43,366;2;107.300;36,9;23,1
01.01.2021 11:49:43,368;2;107.300;37,1;23,1
01.01.2021 11:49:43,373;2;103.140;37,1;23,1
01.01.2021 11:54:14,991;2;103.140;37,1;23,2
01.01.2021 11:54:14,995;2;103.140;37,1;23,2
01.01.2021 11:54:15,001;2;102.740;37,1;23,2
01.01.2021 11:58:46,613;2;102.740;37,1;23,2
01.01.2021 11:58:46,617;2;102.740;37,1;23,2
01.01.2021 11:58:46,623;2;106.660;37,1;23,2
01.01.2021 12:07:49,872;2;106.660;37,1;23,2
01.01.2021 12:07:49,881;2;106.660;36,3;23,2
01.01.2021 12:07:49,887;2;114.920;36,3;23,2
01.01.2021 12:12:21,505;2;114.920;36,3;23,2
01.01.2021 12:12:21,514;2;114.920;36,3;23,2
01.01.2021 12:12:21,520;2;115.840;36,3;23,2
01.01.2021 12:21:24,773;2;115.840;36,3;23,3
01.01.2021 12:21:24,782;2;115.840;36,5;23,3
01.01.2021 12:21:24,788;2;119.080;36,5;23,3
01.01.2021 12:25:56,406;2;119.080;36,5;23,3
01.01.2021 12:25:56,416;2;119.080;36,5;23,3
01.01.2021 12:25:56,422;2;119.780;36,5;23,3
01.01.2021 12:30:28,045;2;119.780;36,5;23,4
01.01.2021 12:30:28,047;2;119.780;37,4;23,4
01.01.2021 12:30:28,051;2;118.560;37,4;23,4
01.01.2021 12:34:59,688;2;118.560;37,4;23,4
01.01.2021 12:34:59,691;2;118.560;38,2;23,4
01.01.2021 12:34:59,702;2;117.180;38,2;23,4
01.01.2021 12:39:31,337;2;117.180;38,2;23,5
01.01.2021 12:39:31,339;2;117.180;38,4;23,5
01.01.2021 12:39:31,345;2;114.920;38,4;23,5
01.01.2021 12:44:02,992;2;114.920;38,4;23,6
01.01.2021 12:44:02,996;2;114.920;38,5;23,6
01.01.2021 12:44:03,003;2;112.860;38,5;23,6
01.01.2021 12:48:34,746;2;112.860;38,5;23,6
01.01.2021 12:48:34,756;2;112.860;38,4;23,6
01.01.2021 12:48:34,762;2;111.600;38,4;23,6
01.01.2021 12:57:38,061;2;111.600;38,4;23,8
01.01.2021 12:57:38,071;2;111.600;38,3;23,8
01.01.2021 12:57:38,077;2;109.240;38,3;23,8
01.01.2021 13:06:41,388;2;109.240;38,3;23,9
01.01.2021 13:06:41,399;2;109.240;37,8;23,9
01.01.2021 13:06:41,405;2;110.200;37,8;23,9
01.01.2021 13:11:13,057;2;110.200;37,8;23,9
01.01.2021 13:11:13,067;2;110.200;37,7;23,9
01.01.2021 13:11:13,073;2;110.820;37,7;23,9
01.01.2021 13:15:44,737;2;110.820;37,7;23,9
01.01.2021 13:15:44,741;2;110.820;37,6;23,9
01.01.2021 13:15:44,747;2;112.400;37,6;23,9
01.01.2021 13:20:16,411;2;112.400;37,6;23,9
01.01.2021 13:20:16,414;2;112.400;37,3;23,9
01.01.2021 13:20:16,420;2;114.820;37,3;23,9
01.01.2021 13:24:48,090;2;114.820;37,3;23,9
01.01.2021 13:24:48,101;2;114.820;37,3;23,9
01.01.2021 13:24:48,107;2;116.400;37,3;23,9
01.01.2021 13:29:19,771;2;116.400;37,3;24
01.01.2021 13:29:19,780;2;116.400;37,2;24
01.01.2021 13:29:19,786;2;117.200;37,2;24
01.01.2021 13:33:51,454;2;117.200;37,2;24
01.01.2021 13:33:51,457;2;117.200;37,1;24
01.01.2021 13:33:51,463;2;117.740;37,1;24
01.01.2021 13:38:23,146;2;117.740;37,1;24
01.01.2021 13:38:23,150;2;117.740;37;24
01.01.2021 13:38:23,156;2;118.520;37;24
01.01.2021 13:42:54,835;2;118.520;37;24
01.01.2021 13:42:54,839;2;118.520;36,9;24
01.01.2021 13:42:54,844;2;117.860;36,9;24
01.01.2021 13:47:26,520;2;117.860;36,9;24
01.01.2021 13:47:26,529;2;117.860;36,9;24
01.01.2021 13:47:26,535;2;116.680;36,9;24
01.01.2021 13:51:58,216;2;116.680;36,9;24
01.01.2021 13:51:58,228;2;116.680;36,8;24
01.01.2021 13:51:58,233;2;116.020;36,8;24
01.01.2021 13:56:29,943;2;116.020;36,8;24,1
01.01.2021 13:56:29,945;2;116.020;36,7;24,1
01.01.2021 13:56:29,951;2;116.300;36,7;24,1
01.01.2021 13:56:31,907;2;116.300;36,7;24,1
01.01.2021 13:56:31,917;2;116.300;36,7;24,1
01.01.2021 13:56:31,923;2;116.300;36,7;24,1
01.01.2021 13:56:34,238;2;116.300;36,7;24,1
01.01.2021 13:56:34,241;2;116.300;36,7;24,1
01.01.2021 13:56:34,247;2;116.300;36,7;24,1
01.01.2021 13:56:36,266;2;116.300;36,7;24,1
01.01.2021 13:56:36,276;2;116.300;36,7;24,1
01.01.2021 13:56:36,282;2;116.300;36,7;24,1
01.01.2021 13:56:39,310;2;116.300;36,7;24,1
01.01.2021 13:56:39,314;2;116.300;36,7;24,1
01.01.2021 13:56:39,320;2;116.300;36,7;24,1
01.01.2021 14:01:00,442;2;116.300;36,7;24,1
01.01.2021 14:01:00,445;2;116.300;36,6;24,1
01.01.2021 14:01:00,450;2;117.160;36,6;24,1
01.01.2021 14:05:32,106;2;117.160;36,6;24,1
01.01.2021 14:05:32,110;2;117.160;36,5;24,1
01.01.2021 14:05:32,116;2;119.120;36,5;24,1
01.01.2021 14:10:03,777;2;119.120;36,5;24,1
01.01.2021 14:10:03,781;2;119.120;36,2;24,1
01.01.2021 14:10:03,787;2;121.100;36,2;24,1
01.01.2021 14:14:35,442;2;121.100;36,2;24,1
01.01.2021 14:14:35,446;2;121.100;36,2;24,1
01.01.2021 14:14:35,451;2;123.080;36,2;24,1
01.01.2021 14:19:07,112;2;123.080;36,2;24,1
