6,92
6,92
3,93
3,95
4,94
4,94
7,97
9,101
5,107
6,112
2,112
2,108
4,106
1,108
8,104
5,109
1,104
4,100
6,102
5,104
3,107
5,105
3,108
3,104
6,105
5,105
1,104
2,102
4,101
4,101
8,101
6,102
7,99
3,101
8,98
2,104
6,104
6,106
7,111
8,110
6,113
2,118
1,116
5,111
7,111
2,115
12,112
6,121
2,124
1,120
3,116
1,118
3,117
1,116
10,113
4,115
4,113
4,110
4,111
5,107
2,110
8,106
1,108
2,102
3,96
6,93
2,97
1,98
5,94
2,92
2,92
5,82
8,81
1,87
5,87
8,89
3,96
1,96
7,96
2,93
2,91
4,89
10,89
5,95
8,95
10,101
3,103
3,105
6,106
3,109
6,106
7,110
7,116
8,118
4,124
6,126
7,127
1,126
2,126
7,123
11,122
5,130
7,134
1,134
7,133
2,138
8,136
9,134
2,138
3,132
4,125
12,126
6,135
6,135
1,138
5,133
3,131
1,127
3,120
1,119
4,114
7,111
1,117
2,116
5,111
3,105
4,103
4,100
6,103
3,102
5,103
1,100
5,92
0,95
5,92
7,93
4,88
3,86
7,83
9,89
3,93
3,93
2,95
3,94
6,96
2,98
2,93
7,94
3,99
6,97
4,100
3,100
5,99
2,98
5,97
2,97
8,98
12,101
2,113
3,110
4,106
5,106
2,108
9,103
3,103
8,103
4,108
4,110
4,111
2,109
4,109
2,111
4,106
1,107
4,102
9,102
2,108
3,105
7,106
2,108
5,108
5,105
5,98
2,101
6,100
2,102
4,99
2,101
12,94
6,103
3,101
5,100
1,101
2,98
2,98
2,96
3,96
5,95
4,99
3,99
7,93
5,98
4,100
2,97
6,97
3,98
2,96
9,93
2,100
7,96
0,101
4,97
4,99
6,91
2,91
5,90
2,90
4,91
6,93
4,97
2,99
7,98
3,100
7,99
8,103
7,104
5,106
3,107
6,108
4,108
4,109
1,111
2,103
2,103
3,98
5,101
4,102
2,102
4,98
3,100
7,98
2,103
2,101
5,97
5,98
3,101
5,97
4,99
6,96
4,94
4,91
3,90
4,90
4,88
4,88
1,88
3,88
3,89
5,90
3,92
4,90
1,90
9,89
4,94
4,95
2,92
4,92
3,94
4,92
7,91
4,95
2,94
1,92
4,87
3,87
3,86
4,86
3,86
2,85
7,83
3,89
6,89
4,92
3,91
5,91
5,92
3,96
5,90
4,91
3,91
2,92
6,90
9,93
7,98
5,98
4,99
3,101
5,103
4,104
3,105
7,105
4,108
3,109
2,110
4,105
5,106
1,105
0,102
5,99
5,99
1,99
7,97
4,99
5,99
4,101
6,103
4,103
5,98
6,96
2,97
5,95
4,97
8,96
4,100
9,101
9,103
6,108
3,111
3,112
5,111
6,111
7,116
5,123
6,123
7,124
4,130
7,127
1,130
4,126
0,126
2,120
6,118
9,119
3,122
7,123
5,125
8,126
5,126
4,127
4,122
3,117
2,114
5,113
4,115
1,114
4,109
0,106
4,101
5,99
6,97
2,99
4,94
11,97
4,104
2,108
4,108
5,106
4,102
6,103
6,102
9,103
4,104
6,103
3,105
10,104
2,111
12,111
5,118
6,119
3,124
5,123
3,128
1,127
3,123
2,120
7,120
6,123
3,118
6,117
0,121
5,117
5,117
4,118
9,116
5,119
1,115
3,112
3,109
3,109
3,102
5,103
7,96
5,98
4,97
3,98
1,96
4,94
3,97
5,97
6,100
1,99
5,94
2,96
3,92
9,95
2,99
5,96
6,97
5,94
4,94
6,97
8,100
2,105
7,104
10,108
3,113
7,109
5,111
11,112
4,120
4,123
4,123
5,124
5,124
2,123
9,124
7,128
4,133
4,134
1,129
2,128
7,125
7,126
5,128
2,129
5,125
3,122
7,123
6,123
3,119
7,119
3,119
7,117
4,113
1,113
4,110
4,110
3,109
5,107
5,110
7,106
0,106
1,102
5,99
7,103
4,108
5,105
6,103
6,104
5,108
2,108
3,107
1,103
1,98
4,96
4,93
4,94
5,91
5,92
6,96
11,98
10,105
3,112
6,110
4,111
8,108
6,116
2,121
6,118
6,117
5,119
2,119
6,115
2,115
2,112
7,112
4,116
5,119
7,123
1,126
7,123
4,126
6,125
4,126
5,124
3,118
4,111
2,112
3,108
6,107
4,105
5,103
7,106
9,107
6,110
3,111
5,112
2,111
5,111
4,114
2,111
5,109
9,109
5,111
8,115
7,116
5,119
8,118
5,122
3,122
2,122
3,120
2,121
2,120
5,116
4,117
1,116
5,110
4,106
5,104
5,106
5,106
6,109
3,110
1,109
4,108
6,107
1,104
7,100
0,99
5,92
4,92
4,88
5,87
6,89
5,93
2,95
2,95
1,95
5,91
6,92
5,97
3,97
4,96
6,95
8,96
6,99
5,99
8,101
8,108
4,112
10,110
2,119
11,114
6,125
9,126
5,131
3,132
4,130
2,128
4,125
3,127
10,128
4,137
3,136
2,133
1,130
7,128
4,131
4,129
4,125
2,123
9,120
7,121
8,120
4,124
4,118
2,120
10,111
9,115
4,115
11,114
9,122
0,127
4,125
5,125
5,127
0,122
6,118
3,121
9,122
2,130
7,125
9,128
3,133
6,132
5,136
2,132
7,127
5,126
12,127
5,135
6,138
5,134
6,130
8,132
7,129
1,127
4,128
2,128
2,125
5,122
3,127
3,124
5,124
1,120
7,119
0,119
2,110
9,109
2,112
1,109
8,108
1,109
4,105
14,97
2,106
7,102
3,104
2,101
2,95
9,90
3,98
5,97
2,100
3,100
3,98
3,98
3,98
5,96
5,100
4,98
3,102
5,103
4,99
2,101
4,102
3,98
4,100
6,100
6,92
3,96
5,92
7,94
2,99
2,99
8,92
1,97
2,93
2,93
7,92
10,96
2,103
3,102
1,100
5,96
3,97
7,97
2,99
5,97
4,100
3,100
6,100
6,102
3,102
4,99
4,100
7,99
5,99
1,102
10,101
2,103
9,104
4,111
1,113
0,107
2,97
5,97
5,99
8,103
3,106
7,106
1,106
3,105
2,103
6,101
0,104
2,98
8,94
7,99
7,102
2,105
9,100
3,104
1,106
4,97
3,99
3,93
4,92
1,95
7,96
4,101
3,100
8,98
3,98
2,98
8,93
6,100
3,103
7,104
5,105
3,110
2,111
3,105
4,101
3,98
0,99
2,90
5,89
3,93
8,92
6,97
1,100
3,97
3,99
4,95
5,95
3,97
5,92
1,94
3,93
5,88
2,87
4,86
5,83
9,83
3,89
5,90
9,92
7,97
5,101
6,106
2,110
2,107
4,106
1,102
3,97
7,99
4,103
7,104
5,107
6,107
1,110
7,106
6,112
1,115
7,111
3,116
1,115
6,111
2,108
5,107
8,107
2,106
4,101
9,100
3,103
6,104
6,108
4,110
1,113
3,111
5,107
9,108
4,110
5,109
8,108
4,115
4,112
5,110
3,114
7,110
6,114
7,119
1,120
3,119
6,117
5,115
2,118
4,116
5,111
2,113
4,109
3,107
5,106
1,110
4,108
5,107
6,103
7,105
3,107
6,102
5,104
7,105
1,107
6,105
1,104
5,99
4,97
3,100
8,100
1,102
7,98
4,103
4,103
9,102
4,109
8,109
1,114
7,110
3,116
8,115
5,118
8,117
4,118
5,119
3,118
3,116
3,112
4,114
5,112
7,116
3,118
4,117
7,118
3,117
2,119
5,114
7,115
6,118
6,115
2,117
10,111
3,120
2,116
4,115
1,111
5,107
0,104
2,100
5,97
1,99
8,97
3,102
8,101
4,104
4,101
3,102
4,101
1,98
2,96
9,96
8,100
11,101
6,106
5,106
4,109
2,103
8,102
3,108
3,107
5,109
5,109
3,114
2,115
10,112
1,121
3,114
3,114
5,109
5,110
3,111
6,111
2,113
2,114
3,114
5,108
3,105
4,97
5,95
8,95
5,99
2,102
5,96
6,98
5,101
3,101
2,99
5,98
7,101
8,98
5,105
7,107
5,111
5,111
4,111
5,112
7,111
3,116
2,117
0,116
8,111
5,116
2,117
7,114
5,113
7,113
4,118
1,117
6,112
2,113
2,112
7,112
3,114
4,110
6,106
6,107
5,106
7,106
5,108
2,109
2,106
7,101
9,105
6,112
2,118
3,112
6,110
5,114
3,112
7,110
6,110
4,112
3,115
1,112
9,111
1,118
8,112
3,117
6,116
1,116
10,111
1,116
4,110
9,109
6,116
3,120
2,116
4,109
6,107
4,111
3,112
6,109
6,110
6,113
4,112
7,110
3,113
5,113
5,117
3,113
3,115
6,110
4,113
7,111
3,117
5,110
1,114
5,111
7,107
4,108
6,109
4,113
0,113
5,107
4,108
1,109
3,104
5,101
6,100
4,102
9,99
3,105
4,103
5,102
5,104
1,106
1,101
4,98
3,95
4,95
4,94
3,97
3,95
9,91
3,96
2,93
8,91
4,99
6,98
3,100
5,102
9,104
1,108
2,103
1,101
5,93
2,95
4,93
4,92
10,91
5,100
5,104
6,105
4,108
3,108
3,107
5,107
5,109
8,105
5,110
3,113
3,108
2,107
2,103
3,102
9,100
6,100
3,105
7,106
6,112
5,113
3,116
0,115
9,111
2,110
2,107
6,104
4,104
2,104
4,103
10,104
4,109
7,108
3,107
6,105
4,108
3,109
4,110
6,112
4,115
5,110
5,109
4,111
11,108
5,113
4,113
3,114
2,117
8,110
5,116
3,119
5,116
2,117
7,117
7,120
10,117
7,123
5,123
9,125
3,128
3,127
4,127
6,127
6,127
2,129
2,126
5,123
12,124
5,125
5,125
1,126
4,124
7,126
3,125
5,123
1,125
5,121
4,124
4,121
6,118
3,114
8,110
7,113
3,111
2,111
8,110
2,114
5,110
1,109
1,108
2,107
5,104
8,97
6,100
3,101
5,103
5,104
6,102
5,105
5,105
9,109
3,113
11,112
4,119
5,117
2,119
4,113
3,110
2,110
4,110
8,106
4,112
3,111
7,113
5,119
6,122
4,123
9,119
6,122
9,125
5,129
4,129
7,127
2,129
4,126
1,121
5,119
2,113
7,111
5,113
4,116
4,116
3,117
4,118
4,118
6,114
5,116
3,118
2,114
2,111
7,107
3,110
4,104
4,102
4,97
2,96
2,94
5,89
7,92
6,95
0,100
8,95
3,101
0,97
7,92
0,95
8,91
4,96
6,96
4,98
9,96
6,100
3,103
4,104
6,106
3,105
8,105
5,109
5,110
5,111
3,114
6,115
5,116
4,114
5,112
7,117
1,116
11,114
6,125
5,124
3,129
7,124
11,127
5,132
4,133
6,128
2,128
3,127
4,126
4,124
3,125
4,120
6,119
7,120
3,122
3,122
6,119
5,120
4,121
7,120
9,120
3,128
2,120
2,116
5,113
7,115
10,115
6,114
4,115
2,115
3,111
2,112
4,111
5,111
5,112
3,114
3,113
6,110
4,109
8,110
5,115
4,114
4,113
3,113
11,109
3,111
3,111
7,112
5,117
3,117
4,113
2,107
3,103
8,102
0,108
4,105
5,107
5,108
1,108
6,104
1,107
2,105
8,101
3,105
5,100
3,100
3,99
3,98
4,98
4,91
5,92
9,94
8,96
2,99
8,98
2,102
3,102
3,102
9,97
3,106
9,105
9,109
1,113
4,113
3,111
2,113
5,113
0,110
6,107
3,108
2,108
6,107
5,110
3,111
9,110
3,114
5,108
4,105
6,107
3,105
7,106
8,110
3,115
5,109
8,111
2,110
0,103
3,102
6,101
6,104
4,108
6,107
6,113
3,113
7,113
4,118
3,116
4,114
2,115
8,108
5,113
5,113
1,114
6,109
7,112
4,112
5,108
14,110
6,119
4,117
6,119
7,125
8,129
8,131
6,133
5,135
1,134
7,129
3,133
6,129
2,131
5,130
6,131
4,135
3,131
5,129
5,129
5,133
4,132
0,129
3,125
2,123
6,111
6,111
5,113
0,112
3,105
5,100
4,97
5,95
3,95
4,97
7,94
4,98
7,96
1,101
7,97
6,98
16,100
6,113
6,114
3,115
1,113
4,110
1,114
5,112
5,115
6,114
5,114
10,114
4,124
1,125
4,121
3,121
3,119
5,119
3,120
7,116
3,119
4,115
5,118
1,116
6,111
10,101
5,105
10,104
3,111
12,113
2,121
8,122
6,125
3,126
5,123
4,123
4,117
4,117
3,120
0,119
3,116
2,116
7,113
6,117
5,116
8,118
5,122
10,122
5,131
5,130
3,125
2,123
4,115
4,116
5,108
5,111
10,108
1,112
2,110
8,107
9,111
5,116
6,117
5,120
3,125
1,125
3,124
3,120
3,117
5,115
7,112
4,114
6,108
2,109
1,106
5,104
3,107
4,106
8,106
3,109
6,107
5,103
9,107
9,114
4,115
11,110
1,116
1,111
3,107
2,107
6,108
4,111
5,112
6,114
1,115
3,109
3,108
3,105
6,106
1,111
3,107
8,107
2,111
3,105
4,105
5,103
7,103
4,101
1,96
3,93
0,85
7,84
0,90
5,87
4,90
1,88
6,85
7,86
6,87
4,92
5,93
5,95
5,97
3,96
3,98
8,98
4,98
9,100
4,106
3,106
2,104
2,99
8,97
4,104
4,105
4,109
1,106
8,107
6,110
6,112
3,117
4,114
1,111
3,106
4,105
4,104
3,103
2,101
7,100
3,104
2,99
4,97
6,92
5,94
0,96
13,94
5,105
5,102
7,103
1,106
5,103
4,107
10,103
7,107
3,108
9,108
3,113
8,115
4,120
2,120
8,118
6,123
7,127
10,127
2,134
4,134
5,134
5,133
3,133
6,136
3,129
5,127
4,127
6,124
4,129
8,128
5,132
5,127
3,125
8,125
1,124
1,122
4,115
5,115
5,118
3,115
3,112
4,108
5,102
3,105
2,104
5,101
4,101
2,102
4,98
5,99
4,99
2,99
8,95
2,99
6,93
3,94
7,92
5,96
4,93
3,96
6,98
8,100
9,103
2,107
3,106
7,106
4,109
2,108
7,107
1,112
3,108
5,107
3,110
6,109
2,110
5,108
5,111
4,108
9,110
2,113
4,112
4,109
2,108
11,106
2,114
6,110
1,108
5,100
4,103
5,104
4,102
2,102
5,102
2,100
7,101
6,105
4,106
5,107
7,106
5,111
8,111
5,114
2,115
2,108
8,108
6,112
4,114
4,116
7,109
6,114
4,114
5,117
2,117
2,115
5,112
2,113
2,113
2,110
6,110
6,109
3,109
3,108
7,106
8,106
2,109
5,103
1,103
4,102
6,104
4,102
5,100
8,101
0,105
3,98
6,95
3,97
1,95
1,94
5,93
2,93
10,93
6,101
1,105
4,100
2,98
4,97
4,98
6,95
8,93
5,99
6,99
5,104
2,105
2,101
7,99
4,101
8,97
5,105
1,107
6,102
7,105
9,111
8,119
2,122
7,122
5,119
1,118
7,118
8,121
5,127
6,128
3,130
4,127
1,123
6,119
3,119
7,117
6,122
6,126
1,125
8,122
5,122
6,122
6,127
6,127
1,126
6,118
6,116
3,120
4,116
3,115
7,117
4,117
3,113
7,111
2,112
8,111
5,115
5,119
3,118
4,118
3,115
5,112
6,111
5,116
4,113
6,112
5,112
1,111
5,106
6,110
6,110
6,110
6,113
4,115
5,116
2,114
3,112
5,112
6,110
9,114
7,115
4,117
2,116
2,115
3,113
7,113
3,115
1,112
2,108
3,106
2,103
2,100
6,101
1,102
3,97
3,94
5,91
4,90
7,90
5,92
4,95
2,96
3,93
7,90
3,88
6,84
5,86
5,89
3,92
4,92
2,89
3,88
2,90
4,90
2,91
3,91
2,92
8,88
3,95
3,95
6,95
4,96
5,96
1,94
0,90
3,86
6,87
3,90
4,86
3,87
4,84
5,83
3,83
4,83
3,83
6,84
8,87
5,93
7,94
5,99
4,101
11,103
8,106
5,111
5,113
5,112
4,113
6,112
4,117
2,121
3,120
1,117
2,115
3,113
1,113
3,110
3,108
5,108
7,109
6,113
4,113
4,109
6,108
5,107
8,107
2,111
2,102
