;Datenpunkt;Luftgütesensor 1.AQ_GAS_RESISTANCE_RAW;Luftgütesensor 1.MY_HUMIDITY;Luftgütesensor 1.TEMPERATURE
;Einheit;Ohm;%;°C
Zeitstempel;Status;Wert;Wert;Wert
16.01.2021 19:01:10,394;2;140.000;27,5;26,2
16.01.2021 19:01:10,400;2;141.560;27,5;26,2
16.01.2021 19:05:43,377;2;141.560;27,5;26
16.01.2021 19:05:43,388;2;141.560;27,8;26
16.01.2021 19:05:43,393;2;126.320;27,8;26
16.01.2021 19:10:16,277;2;126.320;27,8;25,9
16.01.2021 19:10:16,286;2;126.320;28;25,9
16.01.2021 19:10:16,290;2;130.540;28;25,9
16.01.2021 19:14:49,221;2;130.540;28;25,6
16.01.2021 19:14:49,223;2;130.540;26,7;25,6
16.01.2021 19:14:49,228;2;140.320;26,7;25,6
16.01.2021 19:19:22,061;2;140.320;26,7;25,3
16.01.2021 19:19:22,072;2;140.320;26,5;25,3
16.01.2021 19:19:22,078;2;148.720;26,5;25,3
16.01.2021 19:23:54,961;2;148.720;26,5;25
16.01.2021 19:23:54,970;2;148.720;27,1;25
16.01.2021 19:23:54,975;2;155.060;27,1;25
16.01.2021 19:28:27,790;2;155.060;27,1;24,9
16.01.2021 19:28:27,800;2;155.060;27,1;24,9
16.01.2021 19:28:27,805;2;160.560;27,1;24,9
16.01.2021 19:33:00,611;2;160.560;27,1;24,8
16.01.2021 19:33:00,614;2;160.560;26,9;24,8
16.01.2021 19:33:00,620;2;166.280;26,9;24,8
16.01.2021 19:37:33,406;2;166.280;26,9;24,7
16.01.2021 19:37:33,415;2;166.280;26,9;24,7
16.01.2021 19:37:33,420;2;170.860;26,9;24,7
16.01.2021 19:42:06,209;2;170.860;26,9;24,6
16.01.2021 19:42:06,211;2;170.860;27,3;24,6
16.01.2021 19:42:06,216;2;171.540;27,3;24,6
16.01.2021 19:46:39,010;2;171.540;27,3;24,6
16.01.2021 19:46:39,013;2;171.540;27,8;24,6
16.01.2021 19:46:39,018;2;170.320;27,8;24,6
16.01.2021 19:51:11,808;2;170.320;27,8;24,7
16.01.2021 19:51:11,811;2;170.320;28,4;24,7
16.01.2021 19:51:11,816;2;168.600;28,4;24,7
16.01.2021 19:55:44,613;2;168.600;28,4;24,7
16.01.2021 19:55:44,617;2;168.600;28,4;24,7
16.01.2021 19:55:44,622;2;165.060;28,4;24,7
16.01.2021 20:00:17,409;2;165.060;28,4;24,7
16.01.2021 20:00:17,418;2;165.060;28,7;24,7
16.01.2021 20:00:17,423;2;161.380;28,7;24,7
16.01.2021 20:04:50,208;2;161.380;28,7;24,7
16.01.2021 20:04:50,218;2;161.380;29;24,7
16.01.2021 20:04:50,224;2;158.820;29;24,7
16.01.2021 20:09:23,010;2;158.820;29;24,7
16.01.2021 20:09:23,017;2;158.820;29,3;24,7
16.01.2021 20:09:23,021;2;156.280;29,3;24,7
16.01.2021 20:13:55,807;2;156.280;29,3;24,7
16.01.2021 20:13:55,810;2;156.280;29,5;24,7
16.01.2021 20:13:55,815;2;154.560;29,5;24,7
16.01.2021 20:18:28,595;2;154.560;29,5;24,6
16.01.2021 20:18:28,598;2;154.560;29,5;24,6
16.01.2021 20:18:28,603;2;152.620;29,5;24,6
16.01.2021 20:23:01,425;2;152.620;29,5;24,6
16.01.2021 20:23:01,429;2;152.620;29,5;24,6
16.01.2021 20:23:01,434;2;152.180;29,5;24,6
16.01.2021 20:27:34,238;2;152.180;29,5;24,6
16.01.2021 20:27:34,248;2;152.180;29,7;24,6
16.01.2021 20:27:34,253;2;150.300;29,7;24,6
16.01.2021 20:32:07,098;2;150.300;29,7;24,6
16.01.2021 20:32:07,107;2;150.300;29,7;24,6
16.01.2021 20:32:07,112;2;148.400;29,7;24,6
16.01.2021 20:36:39,850;2;148.400;29,7;24,6
16.01.2021 20:36:39,859;2;148.400;30,4;24,6
16.01.2021 20:36:39,864;2;146.300;30,4;24,6
16.01.2021 20:41:12,676;2;146.300;30,4;24,6
16.01.2021 20:41:12,685;2;146.300;30,2;24,6
16.01.2021 20:41:12,690;2;143.460;30,2;24,6
16.01.2021 20:45:45,434;2;143.460;30,2;24,6
16.01.2021 20:45:45,443;2;143.460;30,6;24,6
16.01.2021 20:45:45,448;2;142.220;30,6;24,6
16.01.2021 20:50:18,261;2;142.220;30,6;24,6
16.01.2021 20:50:18,265;2;142.220;30,6;24,6
16.01.2021 20:50:18,270;2;141.640;30,6;24,6
16.01.2021 20:54:51,065;2;141.640;30,6;24,6
16.01.2021 20:54:51,066;2;141.640;30,6;24,6
16.01.2021 20:54:51,069;2;141.680;30,6;24,6
16.01.2021 20:59:23,813;2;141.680;30,6;24,5
16.01.2021 20:59:23,822;2;141.680;30,8;24,5
16.01.2021 20:59:23,827;2;142.000;30,8;24,5
16.01.2021 21:03:56,586;2;142.000;30,8;24,5
16.01.2021 21:03:56,590;2;142.000;30,9;24,5
16.01.2021 21:03:56,596;2;142.300;30,9;24,5
16.01.2021 21:08:29,352;2;142.300;30,9;24,5
16.01.2021 21:08:29,356;2;142.300;30,9;24,5
16.01.2021 21:08:29,361;2;142.800;30,9;24,5
16.01.2021 21:13:02,119;2;142.800;30,9;24,5
16.01.2021 21:13:02,121;2;142.800;30,9;24,5
16.01.2021 21:13:02,126;2;144.140;30,9;24,5
16.01.2021 21:17:34,880;2;144.140;30,9;24,5
16.01.2021 21:17:34,883;2;144.140;31;24,5
16.01.2021 21:17:34,888;2;145.740;31;24,5
16.01.2021 21:22:07,641;2;145.740;31;24,5
16.01.2021 21:22:07,643;2;145.740;31;24,5
16.01.2021 21:22:07,648;2;147.600;31;24,5
16.01.2021 21:26:40,379;2;147.600;31;24,4
16.01.2021 21:26:40,382;2;147.600;30,6;24,4
16.01.2021 21:26:40,388;2;148.140;30,6;24,4
16.01.2021 21:31:13,131;2;148.140;30,6;24,4
16.01.2021 21:31:13,141;2;148.140;31,2;24,4
16.01.2021 21:31:13,147;2;147.620;31,2;24,4
16.01.2021 21:35:45,881;2;147.620;31,2;24,5
16.01.2021 21:35:45,890;2;147.620;31,4;24,5
16.01.2021 21:35:45,896;2;149.060;31,4;24,5
16.01.2021 21:40:18,688;2;149.060;31,4;24,4
16.01.2021 21:40:18,700;2;149.060;31,4;24,4
16.01.2021 21:40:18,706;2;150.440;31,4;24,4
16.01.2021 21:44:51,430;2;150.440;31,4;24,4
16.01.2021 21:44:51,441;2;150.440;31,5;24,4
16.01.2021 21:44:51,446;2;150.840;31,5;24,4
16.01.2021 21:49:24,187;2;150.840;31,5;24,4
16.01.2021 21:49:24,191;2;150.840;31,7;24,4
16.01.2021 21:49:24,196;2;151.360;31,7;24,4
16.01.2021 21:53:56,941;2;151.360;31,7;24,4
16.01.2021 21:53:56,951;2;151.360;31,8;24,4
16.01.2021 21:53:56,956;2;152.560;31,8;24,4
16.01.2021 21:58:29,692;2;152.560;31,8;24,3
16.01.2021 21:58:29,702;2;152.560;32;24,3
16.01.2021 21:58:29,710;2;148.980;32;24,3
16.01.2021 22:03:02,441;2;148.980;32;24,3
16.01.2021 22:03:02,452;2;148.980;32,1;24,3
16.01.2021 22:03:02,457;2;142.300;32,1;24,3
16.01.2021 22:07:35,194;2;142.300;32,1;24,3
16.01.2021 22:07:35,196;2;142.300;32,1;24,3
16.01.2021 22:07:35,202;2;136.200;32,1;24,3
16.01.2021 22:12:08,006;2;136.200;32,1;24,3
16.01.2021 22:12:08,020;2;136.200;32,1;24,3
16.01.2021 22:12:08,027;2;130.440;32,1;24,3
16.01.2021 22:16:40,758;2;130.440;32,1;24,3
16.01.2021 22:16:40,768;2;130.440;32,1;24,3
16.01.2021 22:16:40,773;2;122.020;32,1;24,3
16.01.2021 22:21:13,579;2;122.020;32,1;24,3
16.01.2021 22:21:13,588;2;122.020;32,1;24,3
16.01.2021 22:21:13,594;2;113.180;32,1;24,3
16.01.2021 22:25:46,313;2;113.180;32,1;24,3
16.01.2021 22:25:46,317;2;113.180;32,2;24,3
16.01.2021 22:25:46,322;2;108.260;32,2;24,3
16.01.2021 22:30:19,034;2;108.260;32,2;24,3
16.01.2021 22:30:19,044;2;108.260;32,1;24,3
16.01.2021 22:30:19,050;2;106.700;32,1;24,3
16.01.2021 22:34:51,764;2;106.700;32,1;24,3
16.01.2021 22:34:51,768;2;106.700;32,1;24,3
16.01.2021 22:34:51,778;2;105.860;32,1;24,3
16.01.2021 22:39:24,496;2;105.860;32,1;24,3
16.01.2021 22:39:24,505;2;105.860;32,2;24,3
16.01.2021 22:39:24,511;2;105.040;32,2;24,3
16.01.2021 22:43:57,124;2;105.040;32,2;24,3
16.01.2021 22:43:57,132;2;105.040;32,3;24,3
16.01.2021 22:43:57,137;2;105.540;32,3;24,3
16.01.2021 22:48:29,916;2;105.540;32,3;24,3
16.01.2021 22:48:29,926;2;105.540;32,2;24,3
16.01.2021 22:48:29,931;2;106.080;32,2;24,3
16.01.2021 22:53:02,641;2;106.080;32,2;24,3
16.01.2021 22:53:02,652;2;106.080;32,3;24,3
16.01.2021 22:53:02,657;2;106.760;32,3;24,3
16.01.2021 22:57:35,376;2;106.760;32,3;24,3
16.01.2021 22:57:35,386;2;106.760;32,3;24,3
16.01.2021 22:57:35,391;2;107.840;32,3;24,3
16.01.2021 23:02:08,107;2;107.840;32,3;24,3
16.01.2021 23:02:08,116;2;107.840;32,3;24,3
16.01.2021 23:02:08,122;2;108.940;32,3;24,3
16.01.2021 23:06:40,841;2;108.940;32,3;24,3
16.01.2021 23:06:40,850;2;108.940;32,3;24,3
16.01.2021 23:06:40,857;2;109.460;32,3;24,3
16.01.2021 23:11:13,568;2;109.460;32,3;24,3
16.01.2021 23:11:13,572;2;109.460;32,3;24,3
16.01.2021 23:11:13,577;2;110.120;32,3;24,3
16.01.2021 23:15:46,301;2;110.120;32,3;24,3
16.01.2021 23:15:46,303;2;110.120;32,3;24,3
16.01.2021 23:15:46,308;2;110.500;32,3;24,3
16.01.2021 23:20:19,027;2;110.500;32,3;24,3
16.01.2021 23:20:19,031;2;110.500;32,3;24,3
16.01.2021 23:20:19,036;2;110.740;32,3;24,3
16.01.2021 23:24:51,754;2;110.740;32,3;24,3
16.01.2021 23:24:51,756;2;110.740;32,3;24,3
16.01.2021 23:24:51,761;2;111.380;32,3;24,3
16.01.2021 23:29:24,485;2;111.380;32,3;24,3
16.01.2021 23:29:24,488;2;111.380;32,3;24,3
16.01.2021 23:29:24,493;2;111.780;32,3;24,3
16.01.2021 23:33:57,217;2;111.780;32,3;24,3
16.01.2021 23:33:57,220;2;111.780;32,3;24,3
16.01.2021 23:33:57,225;2;112.780;32,3;24,3
16.01.2021 23:38:29,944;2;112.780;32,3;24,3
16.01.2021 23:38:29,953;2;112.780;32,2;24,3
16.01.2021 23:38:29,958;2;113.960;32,2;24,3
16.01.2021 23:43:02,673;2;113.960;32,2;24,3
16.01.2021 23:43:02,682;2;113.960;32,3;24,3
16.01.2021 23:43:02,686;2;114.520;32,3;24,3
16.01.2021 23:47:35,407;2;114.520;32,3;24,3
16.01.2021 23:47:35,410;2;114.520;32,3;24,3
16.01.2021 23:47:35,415;2;115.040;32,3;24,3
16.01.2021 23:52:08,120;2;115.040;32,3;24,3
16.01.2021 23:52:08,128;2;115.040;32,3;24,3
16.01.2021 23:52:08,133;2;115.680;32,3;24,3
16.01.2021 23:56:40,893;2;115.680;32,3;24,3
16.01.2021 23:56:40,896;2;115.680;32,2;24,3
16.01.2021 23:56:40,901;2;114.440;32,2;24,3
17.01.2021 00:01:13,604;2;114.440;32,2;24,3
17.01.2021 00:01:13,613;2;114.440;32,3;24,3
17.01.2021 00:01:13,619;2;112.980;32,3;24,3
17.01.2021 00:05:46,327;2;112.980;32,3;24,3
17.01.2021 00:05:46,331;2;112.980;32,3;24,3
17.01.2021 00:05:46,336;2;111.420;32,3;24,3
17.01.2021 00:10:19,046;2;111.420;32,3;24,3
17.01.2021 00:10:19,049;2;111.420;32,4;24,3
17.01.2021 00:10:19,053;2;110.900;32,4;24,3
17.01.2021 00:14:51,760;2;110.900;32,4;24,3
17.01.2021 00:14:51,764;2;110.900;32,4;24,3
17.01.2021 00:14:51,769;2;110.980;32,4;24,3
17.01.2021 00:19:24,484;2;110.980;32,4;24,3
17.01.2021 00:19:24,488;2;110.980;32,5;24,3
17.01.2021 00:19:24,493;2;111.000;32,5;24,3
17.01.2021 00:23:57,193;2;111.000;32,5;24,2
17.01.2021 00:23:57,195;2;111.000;32,5;24,2
17.01.2021 00:23:57,201;2;110.780;32,5;24,2
17.01.2021 00:28:29,886;2;110.780;32,5;24,2
17.01.2021 00:28:29,890;2;110.780;32,5;24,2
17.01.2021 00:28:29,895;2;110.120;32,5;24,2
17.01.2021 00:33:02,593;2;110.120;32,5;24,2
17.01.2021 00:33:02,602;2;110.120;32,5;24,2
17.01.2021 00:33:02,608;2;109.680;32,5;24,2
17.01.2021 00:37:35,353;2;109.680;32,5;24,2
17.01.2021 00:37:35,362;2;109.680;32,5;24,2
17.01.2021 00:37:35,367;2;109.560;32,5;24,2
17.01.2021 00:42:08,084;2;109.560;32,5;24,1
17.01.2021 00:42:08,092;2;109.560;32,5;24,1
17.01.2021 00:42:08,098;2;109.680;32,5;24,1
17.01.2021 00:46:40,813;2;109.680;32,5;24,1
17.01.2021 00:46:40,823;2;109.680;32,5;24,1
17.01.2021 00:46:40,829;2;109.560;32,5;24,1
17.01.2021 00:51:13,493;2;109.560;32,5;24,1
17.01.2021 00:51:13,496;2;109.560;32,5;24,1
17.01.2021 00:51:13,501;2;110.080;32,5;24,1
17.01.2021 00:55:46,191;2;110.080;32,5;24,1
17.01.2021 00:55:46,194;2;110.080;32,6;24,1
17.01.2021 00:55:46,200;2;110.140;32,6;24,1
17.01.2021 01:00:18,898;2;110.140;32,6;24,1
17.01.2021 01:00:18,901;2;110.140;32,6;24,1
17.01.2021 01:00:18,906;2;110.160;32,6;24,1
17.01.2021 01:04:51,650;2;110.160;32,6;24,1
17.01.2021 01:04:51,658;2;110.160;32,7;24,1
17.01.2021 01:04:51,663;2;109.740;32,7;24,1
17.01.2021 01:09:24,350;2;109.740;32,7;24,1
17.01.2021 01:09:24,360;2;109.740;32,7;24,1
17.01.2021 01:09:24,365;2;108.720;32,7;24,1
17.01.2021 01:13:57,119;2;108.720;32,7;24,1
17.01.2021 01:13:57,128;2;108.720;32,7;24,1
17.01.2021 01:13:57,133;2;107.420;32,7;24,1
17.01.2021 01:18:29,859;2;107.420;32,7;24,1
17.01.2021 01:18:29,868;2;107.420;32,7;24,1
17.01.2021 01:18:29,873;2;106.740;32,7;24,1
17.01.2021 01:23:02,599;2;106.740;32,7;24,1
17.01.2021 01:23:02,602;2;106.740;32,7;24,1
17.01.2021 01:23:02,608;2;105.660;32,7;24,1
17.01.2021 01:27:35,330;2;105.660;32,7;24,1
17.01.2021 01:27:35,339;2;105.660;32,7;24,1
17.01.2021 01:27:35,345;2;105.200;32,7;24,1
17.01.2021 01:32:08,107;2;105.200;32,7;24,1
17.01.2021 01:32:08,115;2;105.200;32,7;24,1
17.01.2021 01:32:08,121;2;104.880;32,7;24,1
17.01.2021 01:36:40,746;2;104.880;32,7;24,1
17.01.2021 01:36:40,753;2;104.880;32,7;24,1
17.01.2021 01:36:40,756;2;105.140;32,7;24,1
17.01.2021 01:41:13,423;2;105.140;32,7;24,1
17.01.2021 01:41:13,432;2;105.140;32,7;24,1
17.01.2021 01:41:13,437;2;106.140;32,7;24,1
17.01.2021 01:45:46,116;2;106.140;32,7;24,1
17.01.2021 01:45:46,120;2;106.140;32,7;24,1
17.01.2021 01:45:46,125;2;106.480;32,7;24,1
17.01.2021 01:50:18,860;2;106.480;32,7;24,1
17.01.2021 01:50:18,863;2;106.480;32,7;24,1
17.01.2021 01:50:18,868;2;105.640;32,7;24,1
17.01.2021 01:54:51,580;2;105.640;32,7;24,1
17.01.2021 01:54:51,584;2;105.640;32,7;24,1
17.01.2021 01:54:51,589;2;104.980;32,7;24,1
17.01.2021 01:59:24,348;2;104.980;32,7;24,1
17.01.2021 01:59:24,352;2;104.980;32,7;24,1
17.01.2021 01:59:24,357;2;104.560;32,7;24,1
17.01.2021 02:08:29,705;2;104.560;32,7;24
17.01.2021 02:08:29,719;2;104.560;32,7;24
17.01.2021 02:08:29,731;2;104.100;32,7;24
17.01.2021 02:13:02,439;2;104.100;32,7;24
17.01.2021 02:13:02,447;2;104.100;32,7;24
17.01.2021 02:13:02,452;2;102.360;32,7;24
17.01.2021 02:17:35,110;2;102.360;32,7;24
17.01.2021 02:17:35,123;2;102.360;32,8;24
17.01.2021 02:17:35,132;2;98.600;32,8;24
17.01.2021 02:22:07,802;2;98.600;32,8;24,1
17.01.2021 02:22:07,812;2;98.600;32,8;24,1
17.01.2021 02:22:07,821;2;94.620;32,8;24,1
17.01.2021 02:26:40,486;2;94.620;32,8;24,1
17.01.2021 02:26:40,499;2;94.620;32,8;24,1
17.01.2021 02:26:40,507;2;91.620;32,8;24,1
17.01.2021 02:31:13,173;2;91.620;32,8;24,1
17.01.2021 02:31:13,184;2;91.620;32,8;24,1
17.01.2021 02:31:13,192;2;89.720;32,8;24,1
17.01.2021 02:35:45,858;2;89.720;32,8;24,1
17.01.2021 02:35:45,869;2;89.720;32,8;24,1
17.01.2021 02:35:45,876;2;88.140;32,8;24,1
17.01.2021 02:40:18,547;2;88.140;32,8;24,1
17.01.2021 02:40:18,551;2;88.140;32,9;24,1
17.01.2021 02:40:18,558;2;87.460;32,9;24,1
17.01.2021 02:44:51,179;2;87.460;32,9;24,1
17.01.2021 02:44:51,184;2;87.460;32,8;24,1
17.01.2021 02:44:51,193;2;87.540;32,8;24,1
17.01.2021 02:49:23,893;2;87.540;32,8;24,1
17.01.2021 02:49:23,904;2;87.540;32,8;24,1
17.01.2021 02:49:23,911;2;88.000;32,8;24,1
17.01.2021 02:53:56,611;2;88.000;32,8;24,1
17.01.2021 02:53:56,622;2;88.000;32,8;24,1
17.01.2021 02:53:56,628;2;88.860;32,8;24,1
17.01.2021 02:58:29,279;2;88.860;32,8;24,1
17.01.2021 02:58:29,283;2;88.860;32,7;24,1
17.01.2021 02:58:29,290;2;89.820;32,7;24,1
17.01.2021 03:03:01,962;2;89.820;32,7;24,1
17.01.2021 03:03:01,972;2;89.820;32,7;24,1
17.01.2021 03:03:01,979;2;91.320;32,7;24,1
17.01.2021 03:07:34,649;2;91.320;32,7;24
17.01.2021 03:07:34,658;2;91.320;32,8;24
17.01.2021 03:07:34,665;2;91.960;32,8;24
17.01.2021 03:12:07,330;2;91.960;32,8;24
17.01.2021 03:12:07,340;2;91.960;32,8;24
17.01.2021 03:12:07,346;2;91.840;32,8;24
17.01.2021 03:16:40,011;2;91.840;32,8;24
17.01.2021 03:16:40,015;2;91.840;32,8;24
17.01.2021 03:16:40,021;2;91.140;32,8;24
17.01.2021 03:21:12,741;2;91.140;32,8;24
17.01.2021 03:21:12,746;2;91.140;32,8;24
17.01.2021 03:21:12,752;2;90.940;32,8;24
17.01.2021 03:25:45,473;2;90.940;32,8;24
17.01.2021 03:25:45,475;2;90.940;32,8;24
17.01.2021 03:25:45,482;2;90.140;32,8;24
17.01.2021 03:30:18,094;2;90.140;32,8;24
17.01.2021 03:30:18,098;2;90.140;32,8;24
17.01.2021 03:30:18,105;2;89.220;32,8;24
17.01.2021 03:34:50,761;2;89.220;32,8;24
17.01.2021 03:34:50,765;2;89.220;32,9;24
17.01.2021 03:34:50,772;2;89.220;32,9;24
17.01.2021 03:39:23,442;2;89.220;32,9;24
17.01.2021 03:39:23,446;2;89.220;32,9;24
17.01.2021 03:39:23,452;2;89.420;32,9;24
17.01.2021 03:43:56,117;2;89.420;32,9;24
17.01.2021 03:43:56,120;2;89.420;33;24
17.01.2021 03:43:56,126;2;89.320;33;24
17.01.2021 03:48:28,793;2;89.320;33;24
17.01.2021 03:48:28,797;2;89.320;32,9;24
17.01.2021 03:48:28,803;2;89.200;32,9;24
17.01.2021 03:53:01,526;2;89.200;32,9;24
17.01.2021 03:53:01,535;2;89.200;32,9;24
17.01.2021 03:53:01,541;2;88.800;32,9;24
17.01.2021 03:57:34,240;2;88.800;32,9;24,1
17.01.2021 03:57:34,250;2;88.800;32,9;24,1
17.01.2021 03:57:34,256;2;88.620;32,9;24,1
17.01.2021 04:02:06,948;2;88.620;32,9;24,1
17.01.2021 04:02:06,958;2;88.620;32,8;24,1
17.01.2021 04:02:06,964;2;88.440;32,8;24,1
17.01.2021 04:06:39,661;2;88.440;32,8;24
17.01.2021 04:06:39,674;2;88.440;32,8;24
17.01.2021 04:06:39,684;2;88.440;32,8;24
17.01.2021 04:11:12,365;2;88.440;32,8;24
17.01.2021 04:11:12,377;2;88.440;32,8;24
17.01.2021 04:11:12,386;2;88.640;32,8;24
17.01.2021 04:15:45,072;2;88.640;32,8;24
17.01.2021 04:15:45,077;2;88.640;32,8;24
17.01.2021 04:15:45,085;2;88.740;32,8;24
17.01.2021 04:20:17,775;2;88.740;32,8;24
17.01.2021 04:20:17,785;2;88.740;32,8;24
17.01.2021 04:20:17,792;2;88.360;32,8;24
17.01.2021 04:24:50,527;2;88.360;32,8;24
17.01.2021 04:24:50,531;2;88.360;32,9;24
17.01.2021 04:24:50,537;2;86.280;32,9;24
17.01.2021 04:29:23,243;2;86.280;32,9;23,9
17.01.2021 04:29:23,246;2;86.280;32,9;23,9
17.01.2021 04:29:23,253;2;83.980;32,9;23,9
17.01.2021 04:33:55,906;2;83.980;32,9;23,9
17.01.2021 04:33:55,909;2;83.980;32,9;23,9
17.01.2021 04:33:55,915;2;81.580;32,9;23,9
17.01.2021 04:38:28,569;2;81.580;32,9;24
17.01.2021 04:38:28,577;2;81.580;32,9;24
17.01.2021 04:38:28,584;2;79.760;32,9;24
17.01.2021 04:43:01,210;2;79.760;32,9;24
17.01.2021 04:43:01,215;2;79.760;32,9;24
17.01.2021 04:43:01,222;2;78.700;32,9;24
17.01.2021 04:47:33,817;2;78.700;32,9;24
17.01.2021 04:47:33,828;2;78.700;32,9;24
17.01.2021 04:47:33,834;2;78.440;32,9;24
17.01.2021 04:52:06,515;2;78.440;32,9;24
17.01.2021 04:52:06,522;2;78.440;32,9;24
17.01.2021 04:52:06,526;2;78.720;32,9;24
17.01.2021 04:56:39,165;2;78.720;32,9;24
17.01.2021 04:56:39,168;2;78.720;32,9;24
17.01.2021 04:56:39,174;2;79.440;32,9;24
17.01.2021 05:01:11,824;2;79.440;32,9;24
17.01.2021 05:01:11,828;2;79.440;33;24
17.01.2021 05:01:11,835;2;80.500;33;24
17.01.2021 05:05:44,487;2;80.500;33;24
17.01.2021 05:05:44,492;2;80.500;32,9;24
17.01.2021 05:05:44,499;2;80.340;32,9;24
17.01.2021 05:10:17,251;2;80.340;32,9;24
17.01.2021 05:10:17,261;2;80.340;32,9;24
17.01.2021 05:10:17,267;2;78.000;32,9;24
17.01.2021 05:14:49,919;2;78.000;32,9;24
17.01.2021 05:14:49,922;2;78.000;32,9;24
17.01.2021 05:14:49,930;2;76.120;32,9;24
17.01.2021 05:19:22,583;2;76.120;32,9;24
17.01.2021 05:19:22,592;2;76.120;32,9;24
17.01.2021 05:19:22,598;2;75.260;32,9;24
17.01.2021 05:23:55,201;2;75.260;32,9;24
17.01.2021 05:23:55,205;2;75.260;33;24
17.01.2021 05:23:55,212;2;75.200;33;24
17.01.2021 05:28:27,855;2;75.200;33;24
17.01.2021 05:28:27,865;2;75.200;32,9;24
17.01.2021 05:28:27,871;2;75.920;32,9;24
17.01.2021 05:33:00,525;2;75.920;32,9;24
17.01.2021 05:33:00,535;2;75.920;33;24
17.01.2021 05:33:00,541;2;76.540;33;24
17.01.2021 05:37:33,217;2;76.540;33;24
17.01.2021 05:37:33,219;2;76.540;33,1;24
17.01.2021 05:37:33,226;2;76.780;33,1;24
17.01.2021 05:42:05,850;2;76.780;33,1;24
17.01.2021 05:42:05,858;2;76.780;33,1;24
17.01.2021 05:42:05,865;2;76.860;33,1;24
17.01.2021 05:46:38,481;2;76.860;33,1;24
17.01.2021 05:46:38,485;2;76.860;33;24
17.01.2021 05:46:38,491;2;77.000;33;24
17.01.2021 05:51:11,104;2;77.000;33;24
17.01.2021 05:51:11,108;2;77.000;33;24
17.01.2021 05:51:11,114;2;77.160;33;24
17.01.2021 05:55:43,736;2;77.160;33;24
17.01.2021 05:55:43,740;2;77.160;33;24
17.01.2021 05:55:43,747;2;77.440;33;24
17.01.2021 06:00:16,365;2;77.440;33;24
17.01.2021 06:00:16,369;2;77.440;33;24
17.01.2021 06:00:16,375;2;77.400;33;24
17.01.2021 06:04:48,988;2;77.400;33;24
17.01.2021 06:04:48,999;2;77.400;33;24
17.01.2021 06:04:49,005;2;77.700;33;24
17.01.2021 06:09:21,613;2;77.700;33;24
17.01.2021 06:09:21,619;2;77.700;33;24
17.01.2021 06:09:21,623;2;77.800;33;24
17.01.2021 06:13:54,247;2;77.800;33;24
17.01.2021 06:13:54,251;2;77.800;33,1;24
17.01.2021 06:13:54,257;2;75.600;33,1;24
17.01.2021 06:18:26,973;2;75.600;33,1;24
17.01.2021 06:18:26,977;2;75.600;33,1;24
17.01.2021 06:18:26,983;2;72.480;33,1;24
17.01.2021 06:22:59,590;2;72.480;33,1;24
17.01.2021 06:22:59,603;2;72.480;33,1;24
17.01.2021 06:22:59,608;2;70.360;33,1;24
17.01.2021 06:27:32,211;2;70.360;33,1;24
17.01.2021 06:27:32,220;2;70.360;33,1;24
17.01.2021 06:27:32,225;2;69.420;33,1;24
17.01.2021 06:32:04,776;2;69.420;33,1;24
17.01.2021 06:32:04,786;2;69.420;33,1;24
17.01.2021 06:32:04,795;2;69.480;33,1;24
17.01.2021 06:36:37,413;2;69.480;33,1;24
17.01.2021 06:36:37,422;2;69.480;33,1;24
17.01.2021 06:36:37,428;2;70.540;33,1;24
17.01.2021 06:41:10,073;2;70.540;33,1;24
17.01.2021 06:41:10,075;2;70.540;33,1;24
17.01.2021 06:41:10,081;2;71.640;33,1;24
17.01.2021 06:45:42,778;2;71.640;33,1;24
17.01.2021 06:45:42,788;2;71.640;33,1;24
17.01.2021 06:45:42,794;2;71.380;33,1;24
17.01.2021 06:50:15,428;2;71.380;33,1;24
17.01.2021 06:50:15,436;2;71.380;33,2;24
17.01.2021 06:50:15,441;2;70.260;33,2;24
17.01.2021 06:54:48,195;2;70.260;33,2;24
17.01.2021 06:54:48,197;2;70.260;33,1;24
17.01.2021 06:54:48,203;2;68.740;33,1;24
17.01.2021 06:59:20,849;2;68.740;33,1;24
17.01.2021 06:59:20,859;2;68.740;33,1;24
17.01.2021 06:59:20,865;2;67.540;33,1;24
17.01.2021 07:03:53,504;2;67.540;33,1;24
17.01.2021 07:03:53,509;2;67.540;33,1;24
17.01.2021 07:03:53,515;2;66.960;33,1;24
17.01.2021 07:08:26,106;2;66.960;33,1;24
17.01.2021 07:08:26,117;2;66.960;33,1;24
17.01.2021 07:08:26,124;2;67.100;33,1;24
17.01.2021 07:12:58,791;2;67.100;33,1;24
17.01.2021 07:12:58,795;2;67.100;33;24
17.01.2021 07:12:58,803;2;68.200;33;24
17.01.2021 07:17:31,419;2;68.200;33;24
17.01.2021 07:17:31,429;2;68.200;33,1;24
17.01.2021 07:17:31,435;2;69.560;33,1;24
17.01.2021 07:22:04,095;2;69.560;33,1;23,9
17.01.2021 07:22:04,106;2;69.560;33,2;23,9
17.01.2021 07:22:04,112;2;70.800;33,2;23,9
17.01.2021 07:26:36,715;2;70.800;33,2;23,9
17.01.2021 07:26:36,719;2;70.800;33,2;23,9
17.01.2021 07:26:36,726;2;71.720;33,2;23,9
17.01.2021 07:31:09,357;2;71.720;33,2;23,9
17.01.2021 07:31:09,366;2;71.720;33,3;23,9
