;Datenpunkt;Luftgütesensor 1.TEMPERATURE;Luftgütesensor 2.TEMPERATURE;Luftgütesensor 3.TEMPERATURE;Wetterstation.HUMIDITY;Wetterstation.TEMPERATURE;absolute_Luftfeuchte_aussen.VALUE
;Einheit;°C;°C;°C;%;°C;g/kg
Zeistempel;Status;Wert;Wert;Wert;Wert;Wert;Wert
06.10.2020 05:52:27.610;2;42.1;25.7;74.9;91;11.3;9.276
06.10.2020 05:53:05.604;2;41.6;25.7;74.9;91;11.3;9.276
06.10.2020 05:54:29.315;2;41.6;25.8;74.9;91;11.3;9.276
06.10.2020 05:54:46.385;2;41.6;25.8;74.9;91;11.3;9.276
06.10.2020 05:54:46.394;2;41.6;25.8;74.9;91;11.3;9.276
06.10.2020 05:56:28.316;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 05:57:26.390;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 05:57:26.393;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 05:57:36.191;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 05:58:55.128;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 05:59:52.138;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 05:59:52.147;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 06:00:00.000;2;41.6;25.8;73.7;91;11.3;9.276
06.10.2020 06:00:29.022;2;41.6;25.8;73.4;91;11.3;9.276
06.10.2020 06:02:03.390;2;41.6;25.8;73.4;91;11.2;9.276
06.10.2020 06:02:03.399;2;41.6;25.8;73.4;91;11.2;9.276
06.10.2020 06:02:06.782;2;41.9;25.8;73.4;91;11.2;9.276
06.10.2020 06:03:20.936;2;41.9;25.9;73.4;91;11.2;9.276
06.10.2020 06:04:29.763;2;41.9;25.9;74.3;91;11.2;9.276
06.10.2020 06:05:04.142;2;41.9;25.9;74.3;91;11.2;9.276
06.10.2020 06:05:04.157;2;41.9;25.9;74.3;91;11.2;9.276
06.10.2020 06:06:37.363;2;41.9;25.9;74.3;91;11.2;9.276
06.10.2020 06:07:46.742;2;41.9;26;74.3;91;11.2;9.276
06.10.2020 06:07:50.644;2;41.9;26;74.3;91;11.2;9.276
06.10.2020 06:07:50.653;2;41.9;26;74.3;92;11.2;9.276
06.10.2020 06:08:30.448;2;41.9;26;73.5;92;11.2;9.276
06.10.2020 06:10:00.000;2;41.9;26;73.5;92;11.2;9.32
06.10.2020 06:10:22.649;2;41.9;26;73.5;92;11.2;9.32
06.10.2020 06:10:22.652;2;41.9;26;73.5;91;11.2;9.32
06.10.2020 06:11:07.953;2;42;26;73.5;91;11.2;9.32
06.10.2020 06:12:12.548;2;42;26;73.5;91;11.2;9.32
06.10.2020 06:12:31.159;2;42;26;74.9;91;11.2;9.32
06.10.2020 06:12:40.147;2;42;26;74.9;91;11.2;9.32
06.10.2020 06:12:40.157;2;42;26;74.9;91;11.2;9.32
06.10.2020 06:14:43.401;2;42;26;74.9;91;11.1;9.32
06.10.2020 06:14:43.404;2;42;26;74.9;91;11.1;9.32
06.10.2020 06:15:38.533;2;42.2;26;74.9;91;11.1;9.32
06.10.2020 06:16:31.849;2;42.2;26;75.3;91;11.1;9.32
06.10.2020 06:16:38.354;2;42.2;26.1;75.3;91;11.1;9.32
06.10.2020 06:17:36.151;2;42.2;26.1;75.3;91;11.2;9.32
06.10.2020 06:17:36.161;2;42.2;26.1;75.3;92;11.2;9.32
06.10.2020 06:20:00.000;2;42.2;26.1;75.3;92;11.2;9.32
06.10.2020 06:20:09.119;2;42.3;26.1;75.3;92;11.2;9.32
06.10.2020 06:20:14.402;2;42.3;26.1;75.3;92;11.1;9.32
06.10.2020 06:20:14.411;2;42.3;26.1;75.3;91;11.1;9.32
06.10.2020 06:20:32.511;2;42.3;26.1;74.5;91;11.1;9.32
06.10.2020 06:21:04.165;2;42.3;26.1;74.5;91;11.1;9.32
06.10.2020 06:22:38.156;2;42.3;26.1;74.5;91;11.1;9.32
06.10.2020 06:22:38.159;2;42.3;26.1;74.5;91;11.1;9.32
06.10.2020 06:24:33.197;2;42.3;26.1;74.2;91;11.1;9.32
06.10.2020 06:24:39.705;2;42.4;26.1;74.2;91;11.1;9.32
06.10.2020 06:24:47.656;2;42.4;26.1;74.2;91;11.1;9.32
06.10.2020 06:24:47.665;2;42.4;26.1;74.2;91;11.1;9.32
06.10.2020 06:25:29.991;2;42.4;26.2;74.2;91;11.1;9.32
06.10.2020 06:27:46.658;2;42.4;26.2;74.2;91;11;9.32
06.10.2020 06:27:46.659;2;42.4;26.2;74.2;91;11;9.32
06.10.2020 06:28:33.858;2;42.4;26.2;75.2;91;11;9.32
06.10.2020 06:29:10.284;2;42.6;26.2;75.2;91;11;9.32
06.10.2020 06:29:55.794;2;42.6;26.4;75.2;91;11;9.32
06.10.2020 06:30:00.000;2;42.6;26.4;75.2;91;11;9.103
06.10.2020 06:30:31.161;2;42.6;26.4;75.2;91;11;9.103
06.10.2020 06:30:31.164;2;42.6;26.4;75.2;91;11;9.103
06.10.2020 06:32:34.477;2;42.6;26.4;76.5;91;11;9.103
06.10.2020 06:33:01.412;2;42.6;26.4;76.5;91;11;9.103
06.10.2020 06:33:01.424;2;42.6;26.4;76.5;91;11;9.103
06.10.2020 06:33:40.859;2;43.3;26.4;76.5;91;11;9.103
06.10.2020 06:34:21.603;2;43.3;26.6;76.5;91;11;9.103
06.10.2020 06:35:17.162;2;43.3;26.6;76.5;91;11;9.103
06.10.2020 06:35:17.172;2;43.3;26.6;76.5;91;11;9.103
06.10.2020 06:36:35.183;2;43.3;26.6;78.1;91;11;9.103
06.10.2020 06:37:18.414;2;43.3;26.6;78.1;91;11;9.103
06.10.2020 06:37:18.423;2;43.3;26.6;78.1;91;11;9.103
06.10.2020 06:38:11.440;2;43.7;26.6;78.1;91;11;9.103
06.10.2020 06:38:47.397;2;43.7;26.9;78.1;91;11;9.103
06.10.2020 06:40:00.000;2;43.7;26.9;78.1;91;11;9.103
06.10.2020 06:40:09.416;2;43.7;26.9;78.1;91;11;9.103
06.10.2020 06:40:09.425;2;43.7;26.9;78.1;91;11;9.103
06.10.2020 06:40:35.839;2;43.7;26.9;77.4;91;11;9.103
06.10.2020 06:42:42.015;2;42.8;26.9;77.4;91;11;9.103
06.10.2020 06:42:45.920;2;42.8;26.9;77.4;91;11;9.103
06.10.2020 06:42:45.921;2;42.8;26.9;77.4;91;11;9.103
06.10.2020 06:43:13.198;2;42.8;26.9;77.4;91;11;9.103
06.10.2020 06:44:36.535;2;42.8;26.9;76.1;91;11;9.103
06.10.2020 06:45:07.919;2;42.8;26.9;76.1;91;11;9.103
06.10.2020 06:45:07.931;2;42.8;26.9;76.1;91;11;9.103
06.10.2020 06:47:12.593;2;40.3;26.9;76.1;91;11;9.103
06.10.2020 06:47:15.172;2;40.3;26.9;76.1;91;11;9.103
06.10.2020 06:47:15.180;2;40.3;26.9;76.1;91;11;9.103
06.10.2020 06:47:39.001;2;40.3;26.6;76.1;91;11;9.103
06.10.2020 06:48:37.206;2;40.3;26.6;73.2;91;11;9.103
06.10.2020 06:50:00.000;2;40.3;26.6;73.2;91;11;9.103
06.10.2020 06:50:12.424;2;40.3;26.6;73.2;91;10.9;9.103
06.10.2020 06:50:12.433;2;40.3;26.6;73.2;91;10.9;9.103
06.10.2020 06:51:43.168;2;38.5;26.6;73.2;91;10.9;9.103
06.10.2020 06:52:04.810;2;38.5;26;73.2;91;10.9;9.103
06.10.2020 06:52:37.874;2;38.5;26;70.9;91;10.9;9.103
06.10.2020 06:52:55.174;2;38.5;26;70.9;91;10.9;9.103
06.10.2020 06:52:55.183;2;38.5;26;70.9;91;10.9;9.103
06.10.2020 06:55:23.430;2;38.5;26;70.9;91;10.8;9.103
06.10.2020 06:55:23.441;2;38.5;26;70.9;91;10.8;9.103
06.10.2020 06:56:13.736;2;37.7;26;70.9;91;10.8;9.103
06.10.2020 06:56:30.609;2;37.7;25.3;70.9;91;10.8;9.103
06.10.2020 06:56:38.547;2;37.7;25.3;70.8;91;10.8;9.103
06.10.2020 06:57:37.427;2;37.7;25.3;70.8;91;10.8;9.103
06.10.2020 06:57:37.434;2;37.7;25.3;70.8;91;10.8;9.103
06.10.2020 07:00:00.000;2;37.7;25.3;70.8;91;10.8;8.989
06.10.2020 07:00:39.221;2;37.7;25.3;68.9;91;10.8;8.989
06.10.2020 07:00:40.928;2;37.7;25.3;68.9;91;10.8;8.989
06.10.2020 07:00:40.936;2;37.7;25.3;68.9;91;10.8;8.989
06.10.2020 07:00:44.301;2;37.5;25.3;68.9;91;10.8;8.989
06.10.2020 07:00:56.411;2;37.5;24.7;68.9;91;10.8;8.989
06.10.2020 07:03:29.928;2;37.5;24.7;68.9;91;10.8;8.989
06.10.2020 07:03:29.930;2;37.5;24.7;68.9;91;10.8;8.989
06.10.2020 07:04:39.917;2;37.5;24.7;70.5;91;10.8;8.989
06.10.2020 07:05:14.869;2;38.5;24.7;70.5;91;10.8;8.989
06.10.2020 07:05:22.217;2;38.5;24.3;70.5;91;10.8;8.989
06.10.2020 07:06:04.682;2;38.5;24.3;70.5;91;10.8;8.989
06.10.2020 07:06:04.685;2;38.5;24.3;70.5;91;10.8;8.989
06.10.2020 07:08:24.932;2;38.5;24.3;70.5;91;10.8;8.989
06.10.2020 07:08:24.943;2;38.5;24.3;70.5;91;10.8;8.989
06.10.2020 07:08:40.563;2;38.5;24.3;71;91;10.8;8.989
06.10.2020 07:09:45.438;2;38.9;24.3;71;91;10.8;8.989
06.10.2020 07:09:48.025;2;38.9;24.1;71;91;10.8;8.989
06.10.2020 07:10:00.000;2;38.9;24.1;71;91;10.8;8.989
06.10.2020 07:10:30.684;2;38.9;24.1;71;91;10.8;8.989
06.10.2020 07:10:30.687;2;38.9;24.1;71;91;10.8;8.989
06.10.2020 07:12:41.261;2;38.9;24.1;70.4;91;10.8;8.989
06.10.2020 07:13:26.186;2;38.9;24.1;70.4;91;10.8;8.989
06.10.2020 07:13:26.189;2;38.9;24.1;70.4;91;10.8;8.989
06.10.2020 07:14:13.833;2;38.9;24;70.4;91;10.8;8.989
06.10.2020 07:14:16.001;2;39.2;24;70.4;91;10.8;8.989
06.10.2020 07:16:07.188;2;39.2;24;70.4;91;10.8;8.989
06.10.2020 07:16:07.191;2;39.2;24;70.4;91;10.8;8.989
06.10.2020 07:16:41.871;2;39.2;24;70.5;91;10.8;8.989
06.10.2020 07:18:33.687;2;39.2;24;70.5;91;10.7;8.989
06.10.2020 07:18:33.696;2;39.2;24;70.5;90;10.7;8.989
06.10.2020 07:18:39.643;2;39.2;24.1;70.5;90;10.7;8.989
06.10.2020 07:18:46.562;2;41.1;24.1;70.5;90;10.7;8.989
06.10.2020 07:20:00.000;2;41.1;24.1;70.5;90;10.7;8.835
06.10.2020 07:20:42.533;2;41.1;24.1;72.3;90;10.7;8.835
06.10.2020 07:20:45.691;2;41.1;24.1;72.3;90;10.8;8.835
06.10.2020 07:20:45.693;2;41.1;24.1;72.3;91;10.8;8.835
06.10.2020 07:23:05.661;2;41.1;24.5;72.3;91;10.8;8.835
06.10.2020 07:23:16.749;2;41.3;24.5;72.3;91;10.8;8.835
06.10.2020 07:23:47.442;2;41.3;24.5;72.3;91;10.8;8.835
06.10.2020 07:23:47.445;2;41.3;24.5;72.3;91;10.8;8.835
06.10.2020 07:24:43.239;2;41.3;24.5;71.8;91;10.8;8.835
06.10.2020 07:26:34.692;2;41.3;24.5;71.8;91;10.7;8.835
06.10.2020 07:26:34.700;2;41.3;24.5;71.8;90;10.7;8.835
06.10.2020 07:27:31.468;2;41.3;24.6;71.8;90;10.7;8.835
06.10.2020 07:27:47.323;2;41.1;24.6;71.8;90;10.7;8.835
06.10.2020 07:28:43.958;2;41.1;24.6;72.2;90;10.7;8.835
06.10.2020 07:29:07.444;2;41.1;24.6;72.2;90;10.8;8.835
06.10.2020 07:29:07.453;2;41.1;24.6;72.2;90;10.8;8.835
06.10.2020 07:30:00.000;2;41.1;24.6;72.2;90;10.8;8.891
06.10.2020 07:31:25.947;2;41.1;24.6;72.2;90;10.8;8.891
06.10.2020 07:31:25.949;2;41.1;24.6;72.2;90;10.8;8.891
06.10.2020 07:31:57.293;2;41.1;24.8;72.2;90;10.8;8.891
06.10.2020 07:32:17.886;2;40.6;24.8;72.2;90;10.8;8.891
06.10.2020 07:32:44.609;2;40.6;24.8;73.3;90;10.8;8.891
06.10.2020 07:33:29.948;2;40.6;24.8;73.3;90;10.8;8.891
06.10.2020 07:33:29.962;2;40.6;24.8;73.3;90;10.8;8.891
06.10.2020 07:36:23.106;2;40.6;24.7;73.3;90;10.8;8.891
06.10.2020 07:36:23.452;2;40.6;24.7;73.3;90;10.8;8.891
06.10.2020 07:36:23.453;2;40.6;24.7;73.3;90;10.8;8.891
06.10.2020 07:36:45.309;2;40.6;24.7;73.4;90;10.8;8.891
06.10.2020 07:36:48.468;2;39.7;24.7;73.4;90;10.8;8.891
06.10.2020 07:39:02.704;2;39.7;24.7;73.4;90;10.8;8.891
06.10.2020 07:39:02.705;2;39.7;24.7;73.4;90;10.8;8.891
06.10.2020 07:40:00.000;2;39.7;24.7;73.4;90;10.8;8.891
06.10.2020 07:40:46.011;2;39.7;24.7;71.9;90;10.8;8.891
06.10.2020 07:40:48.912;2;39.7;24.5;71.9;90;10.8;8.891
06.10.2020 07:41:19.033;2;38.5;24.5;71.9;90;10.8;8.891
06.10.2020 07:41:27.453;2;38.5;24.5;71.9;90;10.7;8.891
06.10.2020 07:41:27.467;2;38.5;24.5;71.9;90;10.7;8.891
06.10.2020 07:43:37.707;2;38.5;24.5;71.9;90;10.7;8.891
06.10.2020 07:43:37.709;2;38.5;24.5;71.9;90;10.7;8.891
06.10.2020 07:44:46.677;2;38.5;24.5;70.8;90;10.7;8.891
06.10.2020 07:45:14.726;2;38.5;24.3;70.8;90;10.7;8.891
06.10.2020 07:45:49.605;2;39.2;24.3;70.8;90;10.7;8.891
06.10.2020 07:46:37.710;2;39.2;24.3;70.8;90;10.7;8.891
06.10.2020 07:46:37.713;2;39.2;24.3;70.8;90;10.7;8.891
06.10.2020 07:48:47.344;2;39.2;24.3;73.1;90;10.7;8.891
06.10.2020 07:49:23.211;2;39.2;24.3;73.1;90;10.6;8.891
06.10.2020 07:49:23.213;2;39.2;24.3;73.1;90;10.6;8.891
06.10.2020 07:49:40.535;2;39.2;24.4;73.1;90;10.6;8.891
06.10.2020 07:50:00.000;2;39.2;24.4;73.1;90;10.6;8.779
06.10.2020 07:50:20.174;2;41.7;24.4;73.1;90;10.6;8.779
06.10.2020 07:51:54.209;2;41.7;24.4;73.1;90;10.7;8.779
06.10.2020 07:51:54.219;2;41.7;24.4;73.1;89;10.7;8.779
06.10.2020 07:52:48.028;2;41.7;24.4;76;89;10.7;8.779
06.10.2020 07:54:06.344;2;41.7;24.9;76;89;10.7;8.779
06.10.2020 07:54:10.712;2;41.7;24.9;76;89;10.7;8.779
06.10.2020 07:54:10.720;2;41.7;24.9;76;89;10.7;8.779
06.10.2020 07:54:50.751;2;43.9;24.9;76;89;10.7;8.779
06.10.2020 07:56:12.963;2;43.9;24.9;76;89;10.6;8.779
06.10.2020 07:56:12.974;2;43.9;24.9;76;89;10.6;8.779
06.10.2020 07:56:48.719;2;43.9;24.9;78.8;89;10.6;8.779
06.10.2020 07:58:32.146;2;43.9;25.4;78.8;89;10.6;8.779
06.10.2020 07:59:04.718;2;43.9;25.4;78.8;89;10.7;8.779
06.10.2020 07:59:04.721;2;43.9;25.4;78.8;89;10.7;8.779
06.10.2020 07:59:21.321;2;44.2;25.4;78.8;89;10.7;8.779
06.10.2020 08:00:00.000;2;44.2;25.4;78.8;89;10.7;8.736
06.10.2020 08:00:49.419;2;44.2;25.4;79.3;89;10.7;8.736
06.10.2020 08:01:22.465;2;44.2;25.4;79.3;89;10.7;8.736
06.10.2020 08:01:22.474;2;44.2;25.4;79.3;89;10.7;8.736
06.10.2020 08:02:57.952;2;44.2;25.7;79.3;89;10.7;8.736
06.10.2020 08:03:25.717;2;44.2;25.7;79.3;89;10.7;8.736
06.10.2020 08:03:25.731;2;44.2;25.7;79.3;88;10.7;8.736
06.10.2020 08:03:51.886;2;44.1;25.7;79.3;88;10.7;8.736
06.10.2020 08:04:50.110;2;44.1;25.7;79.5;88;10.7;8.736
06.10.2020 08:06:18.721;2;44.1;25.7;79.5;88;10.6;8.736
06.10.2020 08:06:18.724;2;44.1;25.7;79.5;88;10.6;8.736
06.10.2020 08:07:23.760;2;44.1;25.8;79.5;88;10.6;8.736
06.10.2020 08:08:22.457;2;38.1;25.8;79.5;88;10.6;8.736
06.10.2020 08:08:50.773;2;38.1;25.8;77.9;88;10.6;8.736
06.10.2020 08:08:57.221;2;38.1;25.8;77.9;88;10.7;8.736
06.10.2020 08:08:57.229;2;38.1;25.8;77.9;88;10.7;8.736
06.10.2020 08:10:00.000;2;38.1;25.8;77.9;88;10.7;8.638
06.10.2020 08:11:21.224;2;38.1;25.8;77.9;88;10.6;8.638
06.10.2020 08:11:21.227;2;38.1;25.8;77.9;88;10.6;8.638
06.10.2020 08:11:49.574;2;38.1;25.9;77.9;88;10.6;8.638
06.10.2020 08:12:51.467;2;38.1;25.9;79.1;88;10.6;8.638
06.10.2020 08:12:53.032;2;42;25.9;79.1;88;10.6;8.638
06.10.2020 08:13:30.724;2;42;25.9;79.1;88;10.6;8.638
06.10.2020 08:13:30.733;2;42;25.9;79.1;88;10.6;8.638
06.10.2020 08:16:15.388;2;42;26.3;79.1;88;10.6;8.638
06.10.2020 08:16:29.976;2;42;26.3;79.1;88;10.6;8.638
06.10.2020 08:16:29.985;2;42;26.3;79.1;88;10.6;8.638
06.10.2020 08:16:52.157;2;42;26.3;77.7;88;10.6;8.638
06.10.2020 08:17:23.603;2;41.4;26.3;77.7;88;10.6;8.638
06.10.2020 08:19:14.729;2;41.4;26.3;77.7;88;10.6;8.638
06.10.2020 08:19:14.738;2;41.4;26.3;77.7;88;10.6;8.638
06.10.2020 08:20:00.000;2;41.4;26.3;77.7;88;10.6;8.584
06.10.2020 08:20:41.194;2;41.4;26.5;77.7;88;10.6;8.584
06.10.2020 08:20:52.848;2;41.4;26.5;74.3;88;10.6;8.584
06.10.2020 08:21:44.980;2;41.4;26.5;74.3;88;10.6;8.584
06.10.2020 08:21:44.989;2;41.4;26.5;74.3;88;10.6;8.584
06.10.2020 08:21:54.174;2;42.3;26.5;74.3;88;10.6;8.584
06.10.2020 08:24:00.981;2;42.3;26.5;74.3;88;10.6;8.584
06.10.2020 08:24:00.986;2;42.3;26.5;74.3;89;10.6;8.584
06.10.2020 08:24:53.483;2;42.3;26.5;73;89;10.6;8.584
06.10.2020 08:25:07.005;2;42.3;26.7;73;89;10.6;8.584
06.10.2020 08:26:02.483;2;42.3;26.7;73;89;10.5;8.584
06.10.2020 08:26:02.490;2;42.3;26.7;73;89;10.5;8.584
06.10.2020 08:26:24.754;2;42.6;26.7;73;89;10.5;8.584
06.10.2020 08:28:53.485;2;42.6;26.7;73;89;10.5;8.584
06.10.2020 08:28:53.494;2;42.6;26.7;73;89;10.5;8.584
06.10.2020 08:28:54.185;2;42.6;26.7;73.4;89;10.5;8.584
06.10.2020 08:29:32.813;2;42.6;27;73.4;89;10.5;8.584
06.10.2020 08:30:00.000;2;42.6;27;73.4;89;10.5;8.627
06.10.2020 08:30:55.320;2;42.5;27;73.4;89;10.5;8.627
06.10.2020 08:31:30.240;2;42.5;27;73.4;89;10.5;8.627
06.10.2020 08:31:30.244;2;42.5;27;73.4;88;10.5;8.627
06.10.2020 08:32:54.875;2;42.5;27;72.7;88;10.5;8.627
06.10.2020 08:33:52.488;2;42.5;27;72.7;88;10.4;8.627
06.10.2020 08:33:52.497;2;42.5;27;72.7;88;10.4;8.627
06.10.2020 08:33:58.613;2;42.5;27.2;72.7;88;10.4;8.627
06.10.2020 08:35:25.884;2;42.9;27.2;72.7;88;10.4;8.627
06.10.2020 08:36:00.240;2;42.9;27.2;72.7;88;10.4;8.627
06.10.2020 08:36:00.249;2;42.9;27.2;72.7;88;10.4;8.627
06.10.2020 08:36:55.518;2;42.9;27.2;72.6;88;10.4;8.627
06.10.2020 08:38:24.422;2;42.9;27.2;72.6;88;10.4;8.627
06.10.2020 08:38:57.743;2;42.9;27.2;72.6;88;10.4;8.627
06.10.2020 08:38:57.745;2;42.9;27.2;72.6;88;10.4;8.627
06.10.2020 08:39:56.441;2;41.3;27.2;72.6;88;10.4;8.627
06.10.2020 08:40:00.000;2;41.3;27.2;72.6;88;10.4;8.476
06.10.2020 08:40:56.190;2;41.3;27.2;72.1;88;10.4;8.476
06.10.2020 08:41:40.745;2;41.3;27.2;72.1;88;10.5;8.476
06.10.2020 08:41:40.748;2;41.3;27.2;72.1;88;10.5;8.476
06.10.2020 08:42:50.215;2;41.3;27.1;72.1;88;10.5;8.476
06.10.2020 08:44:09.246;2;41.3;27.1;72.1;88;10.6;8.476
06.10.2020 08:44:09.255;2;41.3;27.1;72.1;88;10.6;8.476
06.10.2020 08:44:27.001;2;41.6;27.1;72.1;88;10.6;8.476
06.10.2020 08:44:56.859;2;41.6;27.1;72.4;88;10.6;8.476
06.10.2020 08:46:23.249;2;41.6;27.1;72.4;88;10.7;8.476
06.10.2020 08:46:23.252;2;41.6;27.1;72.4;88;10.7;8.476
06.10.2020 08:47:16.014;2;41.6;27.1;72.4;88;10.7;8.476
06.10.2020 08:48:57.515;2;41.6;27.1;72;88;10.7;8.476
06.10.2020 08:48:57.565;2;41.2;27.1;72;88;10.7;8.476
06.10.2020 08:49:27.000;2;41.2;27.1;72;88;10.8;8.476
06.10.2020 08:49:27.010;2;41.2;27.1;72;88;10.8;8.476
06.10.2020 08:50:00.000;2;41.2;27.1;72;88;10.8;8.693
06.10.2020 08:51:41.819;2;41.2;27.2;72;88;10.8;8.693
06.10.2020 08:52:16.251;2;41.2;27.2;72;88;10.9;8.693
06.10.2020 08:52:16.260;2;41.2;27.2;72;88;10.9;8.693
06.10.2020 08:52:58.162;2;41.2;27.2;72.5;88;10.9;8.693
06.10.2020 08:53:28.125;2;41.6;27.2;72.5;88;10.9;8.693
06.10.2020 08:54:51.003;2;41.6;27.2;72.5;88;10.8;8.693
06.10.2020 08:54:51.012;2;41.6;27.2;72.5;87;10.8;8.693
06.10.2020 08:56:07.625;2;41.6;27.3;72.5;87;10.8;8.693
06.10.2020 08:56:58.824;2;41.6;27.3;73.4;87;10.8;8.693
06.10.2020 08:57:11.506;2;41.6;27.3;73.4;87;10.8;8.693
06.10.2020 08:57:11.516;2;41.6;27.3;73.4;87;10.8;8.693
06.10.2020 08:57:58.686;2;42;27.3;73.4;87;10.8;8.693
06.10.2020 08:59:17.507;2;42;27.3;73.4;87;10.8;8.693
06.10.2020 08:59:17.516;2;42;27.3;73.4;87;10.8;8.693
06.10.2020 09:00:00.000;2;42;27.3;73.4;87;10.8;8.594
06.10.2020 09:00:33.421;2;42;27.5;73.4;87;10.8;8.594
06.10.2020 09:00:59.505;2;42;27.5;75;87;10.8;8.594
06.10.2020 09:02:13.008;2;42;27.5;75;87;11;8.594
06.10.2020 09:02:13.016;2;42;27.5;75;86;11;8.594
06.10.2020 09:02:29.251;2;42.2;27.5;75;86;11;8.594
06.10.2020 09:04:54.263;2;42.2;27.5;75;86;11;8.594
06.10.2020 09:04:54.264;2;42.2;27.5;75;86;11;8.594
06.10.2020 09:04:59.221;2;42.2;27.7;75;86;11;8.594
06.10.2020 09:05:00.183;2;42.2;27.7;74.5;86;11;8.594
06.10.2020 09:06:59.819;2;42.2;27.7;74.5;86;11;8.594
06.10.2020 09:07:21.011;2;42.2;27.7;74.5;86;11.1;8.594
06.10.2020 09:07:21.020;2;42.2;27.7;74.5;86;11.1;8.594
06.10.2020 09:09:00.846;2;42.2;27.7;76.2;86;11.1;8.594
06.10.2020 09:09:25.031;2;42.2;27.8;76.2;86;11.1;8.594
06.10.2020 09:09:33.264;2;42.2;27.8;76.2;86;11.2;8.594
06.10.2020 09:09:33.272;2;42.2;27.8;76.2;86;11.2;8.594
06.10.2020 09:10:00.000;2;42.2;27.8;76.2;86;11.2;8.712
06.10.2020 09:11:30.385;2;42.2;27.8;76.2;86;11.2;8.712
06.10.2020 09:12:35.265;2;42.2;27.8;76.2;86;11.4;8.712
06.10.2020 09:12:35.274;2;42.2;27.8;76.2;86;11.4;8.712
06.10.2020 09:13:01.536;2;42.2;27.8;74.8;86;11.4;8.712
06.10.2020 09:13:50.839;2;42.2;28;74.8;86;11.4;8.712
06.10.2020 09:15:22.767;2;42.2;28;74.8;86;11.4;8.712
06.10.2020 09:15:22.775;2;42.2;28;74.8;85;11.4;8.712
06.10.2020 09:16:00.954;2;41.5;28;74.8;85;11.4;8.712
06.10.2020 09:17:02.190;2;41.5;28;73.8;85;11.4;8.712
06.10.2020 09:17:55.769;2;41.5;28;73.8;85;11.4;8.712
06.10.2020 09:17:55.779;2;41.5;28;73.8;85;11.4;8.712
06.10.2020 09:18:16.651;2;41.5;28;73.8;85;11.4;8.712
06.10.2020 09:20:00.000;2;41.5;28;73.8;85;11.4;8.719
06.10.2020 09:20:14.273;2;41.5;28;73.8;85;11.4;8.719
06.10.2020 09:20:14.276;2;41.5;28;73.8;85;11.4;8.719
06.10.2020 09:20:31.524;2;39.6;28;73.8;85;11.4;8.719
06.10.2020 09:21:02.879;2;39.6;28;71.6;85;11.4;8.719
06.10.2020 09:22:18.522;2;39.6;28;71.6;85;11.5;8.719
06.10.2020 09:22:18.531;2;39.6;28;71.6;85;11.5;8.719
06.10.2020 09:22:42.464;2;39.6;27.9;71.6;85;11.5;8.719
06.10.2020 09:25:02.099;2;40.3;27.9;71.6;85;11.5;8.719
06.10.2020 09:25:03.601;2;40.3;27.9;71.6;85;11.5;8.719
06.10.2020 09:25:12.273;2;40.3;27.9;71.6;85;11.4;8.719
06.10.2020 09:25:12.275;2;40.3;27.9;71.6;85;11.4;8.719
06.10.2020 09:27:08.285;2;40.3;28.1;71.6;85;11.4;8.719
06.10.2020 09:27:51.526;2;40.3;28.1;71.6;85;11.4;8.719
06.10.2020 09:27:51.536;2;40.3;28.1;71.6;85;11.4;8.719
06.10.2020 09:29:04.305;2;40.3;28.1;73.8;85;11.4;8.719
06.10.2020 09:29:32.677;2;40.9;28.1;73.8;85;11.4;8.719
06.10.2020 09:30:00.000;2;40.9;28.1;73.8;85;11.4;8.719
06.10.2020 09:30:16.527;2;40.9;28.1;73.8;85;11.5;8.719
06.10.2020 09:30:16.536;2;40.9;28.1;73.8;84;11.5;8.719
06.10.2020 09:31:34.102;2;40.9;28.2;73.8;84;11.5;8.719
06.10.2020 09:32:27.028;2;40.9;28.2;73.8;84;11.5;8.719
06.10.2020 09:32:27.037;2;40.9;28.2;73.8;84;11.5;8.719
06.10.2020 09:33:05.003;2;40.9;28.2;75.8;84;11.5;8.719
06.10.2020 09:34:03.265;2;40.7;28.2;75.8;84;11.5;8.719
06.10.2020 09:35:27.028;2;40.7;28.2;75.8;84;11.5;8.719
06.10.2020 09:35:27.034;2;40.7;28.2;75.8;84;11.5;8.719
06.10.2020 09:35:59.926;2;40.7;28.4;75.8;84;11.5;8.719
06.10.2020 09:37:05.689;2;40.7;28.4;77.4;84;11.5;8.719
06.10.2020 09:38:12.782;2;40.7;28.4;77.4;84;11.5;8.719
06.10.2020 09:38:12.789;2;40.7;28.4;77.4;84;11.5;8.719
06.10.2020 09:38:33.851;2;40.9;28.4;77.4;84;11.5;8.719
06.10.2020 09:40:00.000;2;40.9;28.4;77.4;84;11.5;8.671
06.10.2020 09:40:25.759;2;40.9;28.5;77.4;84;11.5;8.671
06.10.2020 09:40:44.036;2;40.9;28.5;77.4;84;11.5;8.671
